OTU_ID	ComD55.B	ComD61.B	ComD49.B	ComD10.B	ComD14.B	ComD47.C	ComC11.B	ComC46.A	ComC43.A	ComC20.A	ComC45.A	ComC49.B	ComD16.C	ComC45.B	ComC24.A	ComC31.A	ComC43.B	ComD29.B	ComC47.A	ComD43.C	ComC13.A	ComD76.B	ComD76.C	ComC13.B	ComD60.C	ComD23.C	ComD18.B	ComD8.A	ComD65.B	ComD18.C	ComC55.B	ComD28.B	ComD78.C	ComD66.B	ComD61.C	ComD21.C	ComD65.C	ComC53.B	ComC9.A	ComC10.A	ComC6.B	ComD49.C	ComC65.A	ComD64.B	ComC50.A	ComD64.C	ComD3.B	ComD51.C	ComD71.C	ComD5.A	ComD37.C	ComC54.A	ComC33.A	ComD62.B	ComD24.C	ComD8.B	ComC24.B	ComD41.C	ComC32.A	ComC41.B	ComC15.B	ComD4.A	ComD29.C	ComD48.C	ComD34.C	ComD5.B	ComD70.B	ComC15.A	ComD25.C	ComC9.B	ComD75.C	ComD20.C	ComC48.B	ComC65.B	ComD36.B	ComC21.A	ComD70.C	ComD62.C	ComC39.B	ComC33.B	ComD3.A	ComC44.B	ComD53.B	ComD26.B	ComD20.B	ComD11.A	ComD35.C	ComC69.A	ComD31.B	ComD36.C	ComD24.B	ComC14.A	ComC62.A	ComD25.B	ComD50.C	ComC60.B	ComC50.B	ComC5.A	ComD31.C	ComD26.C	ComC27.A	ComC22.A	ComC69.B	ComD2.A	ComC22.B	ComC41.A	ComC26.A	ComC54.B	ComC30.B	ComD50.B	ComD54.C	ComD71.B	ComD4.B	ComD48.B	ComD34.B	ComD33.C	ComC55.A	ComC11.A	ComD39.C	ComD43.B	ComC40.A	ComD38.B	ComD46.B	ComC40.B	ComC18.A	ComC21.B	ComD16.B	ComC62.B	ComD28.C	ComC7.B	ComD73.B	ComD12.A	ComC58.A	ComC67.A	ComD33.B	ComD78.B	ComD57.C	ComD23.B	ComD15.B	ComC38.B	ComC49.A	ComD11.B	ComD21.B	ComD51.B	ComD38.C	ComD79.C	ComC28.A	ComD80.C	ComD79.B	ComC8.A	ComD80.B	ComD7.B	ComD13.A	ComC59.B	ComD55.C	ComC17.A	ComC28.B	ComC48.A	ComD13.B	ComD42.C	ComC17.B	ComD14.A	ComC59.A	ComD77.C	ComC68.A	ComC8.B	ComD63.B	ComC26.B	ComC67.B	ComD42.B	ComD73.C	ComC10.B	ComD17.C	ComC20.B	ComD37.B	ComD59.C	ComD12.B	ComD69.C	ComC47.B	ComD44.B	ComC44.A	ComD27.B	ComC56.A	ComC31.B	ComC2.A	ComD67.C	ComD67.B	ComC52.A	ComC57.B	ComD19.C	ComD54.B	ComD17.B	ComC29.B	ComC52.B	ComD40.C	ComC30.A	ComD53.C	ComD72.C	ComC27.B	ComD30.C	ComD47.B	ComD75.B	ComD69.B	ComD2.B	ComC32.B	ComC57.A	ComC51.B	ComC66.B	ComD63.C	ComD52.B	ComC39.A	ComC6.A	ComD52.C	ComC34.A	ComD27.C	ComD15.A	ComC46.B	ComC25.B	ComD44.C	ComC56.B	ComD10.A	ComD1.A	ComD19.B	ComD72.B	ComC36.A	ComC51.A	ComD39.B	ComC2.B	ComD60.B	ComD30.B	ComC63.A	ComC14.B	ComC35.B	ComC34.B	ComD66.C	ComC58.B	ComC53.A	ComD1.B	ComD22.C	ComC19.B	ComD56.B	ComC7.A	ComC12.A	ComD77.B	ComD7.A	ComC37.A	ComD9.B	ComC16.A	ComC29.A	ComC37.B	ComC16.B	ComC19.A	ComD74.C	ComC61.A	ComC42.B	ComC42.A	ComC35.A	ComD46.C	ComD35.B	ComC38.A	ComD58.C	ComC61.B	NegCont.C	ComD57.B	ComD45.C	NegCont.B	ComC64.A	ComC68.B	ComC60.A	ComC64.B	ComD68.C	ComD74.B	ComD68.B	ComD9.A	ComC66.A	ComD56.C	ComC18.B	ComC12.B	ComD58.B	ComC36.B
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	10	613	93	0	77	1	0	166	219	157	1	4572	0	3	10	27	210	3	8	795	1735	8	4	1598	1	31	69	54	64	61	1	4	0	0	726	49	62	3	4	186	1	101	21	181	25	264	0	3	1	2	18	11	143	6	0	45	3	6	16	2196	10	7	6	0	4	3	1	5	2	2	1489	0	1	16	1	0	1	8	1644	100	0	4	1	1	0	241	0	2	1	1	0	11	52	3	19	102	27	15	2	0	10	1	4	0	1	2246	20	9	3	8	1	1	2	1	1	127	0	0	4	837	739	34	2	868	0	5	0	50	2	0	45	13	1	43	114	0	5	15	70	634	4740	319	28	3	68	7	2780	1	2	30	0	1	0	49	3	20	2866	1	5	3	9	48	36	6	2	27	4	11	36	5	27	216	36	142	21	39	16	7	3	5	4	2	3	11	1	0	0	27	0	8	3	22	32	24	11	3	1	0	9	0	0	1456	7	0	22	3	6	0	5	7	1838	0	2	0	2	89	156	13	4	1	2	0	14	1	2	9	10	0	1	0	32	5	5	1	1	1	6	1	10	2	2	2	2	2	2	16	1	223	24	10	194	4	0	4	3	1	3	1	0	756	2	0	2	9	2	1	5	0	115	2	1	0	1	0	0	2	1	0	4	0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__	0	10	0	0	0	2	0	0	14	32	26	0	0	28	0	1	16	1	0	16	0	0	1	0	0	57	1	8	1	0	0	0	0	0	6	0	0	0	1	46	0	1	0	3	0	2	0	0	0	0	2	0	6	0	0	15	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	4	0	0	0	0	0	0	2	0	0	2	0	0	0	0	6	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	13	5	0	0	12	1	0	0	3	0	0	0	0	0	0	1	0	0	57	24	0	0	0	1	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	5	0	0	0	0	1	0	0	3	0	0	2	0	19	1	26	0	0	0	0	0	2	0	1	0	19	0	0	0	5	0	1	0	1	0	2	0	0	0	0	3	0	2	0	4	0	0	0	0	0	4	0	0	1	0	0	2	0	1	0	1	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	7	0	1	1	0	0	2	0	0	0	3	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	9	0	1	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__Rhodothermaceae	0	1	0	0	0	3	0	0	2	0	2	0	0	3	15	0	0	0	2	1	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	11	1	0	0	0	0	0	2	0	0	0	0	2	0	9	0	0	0	0	0	3	5	0	0	0	0	4	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	13	1	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	53	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__[Balneolaceae]	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	13	7	14	0	10	13	3	0	39	277	12	24	2	8	9	19	20	0	0	127	682	0	2	584	0	22	49	30	71	39	1	1	0	0	22	122	46	2	4	2	2	15	1	21	1	32	0	7	2	0	3	1	72	6	0	23	11	2	1	36	3	0	5	0	0	0	1	0	1	0	2	0	27	6	0	3	1	4	5	78	2	72	1	21	0	62	0	0	0	9	0	21	0	0	20	0	4	0	2	28	1	3	3	2	1	30	2	0	0	16	0	4	0	0	1	18	1	6	11	152	70	0	0	84	1	2	3	0	2	0	2	6	8	22	17	0	3	13	1	0	11	79	90	7	0	0	15	0	0	18	0	11	8	143	1	0	10	13	12	22	0	10	143	2	0	8	22	0	19	30	2	2	7	281	1	8	2	4	0	1	44	0	0	9	0	0	0	5	2	1	0	17	2	1	0	1	0	0	0	0	12	4	4	2	0	0	22	0	19	2	9	1	6	0	1	3	1	1	3	0	0	20	0	0	0	13	8	0	0	0	18	19	16	0	0	3	1	15	0	0	0	0	0	0	10	14	2	0	11	8	0	2	0	0	0	2	17	0	0	0	10	2	3	8	1	4	2	0	0	0	0	1	7	0	0	2	3	0	0	0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae	2	5	21	0	1	32	21	20	1	23	169	90	27	140	592	50	5	88	197	193	36	11	10	33	2	32	15	234	30	7	2	2	0	1	6	10	25	2	144	196	129	21	0	8	10	9	145	17	0	22	2	31	106	1	5	258	524	0	179	40	2	64	128	1	0	21	0	1	2	112	23	2	3	2	53	179	1	3	17	89	209	43	2	0	2	8	0	20	0	92	3	8	87	1	8	23	4	3	0	0	60	119	12	42	125	34	6	37	62	17	4	5	46	0	0	4	4	32	0	147	63	0	1	54	272	177	16	48	0	61	0	0	2	43	12	0	8	29	5	10	68	8	7	12	0	2	4	0	1	188	0	18	0	211	2	1	13	1	14	22	0	1	223	5	0	211	9	5	47	17	0	136	40	17	0	2	1	9	158	61	33	14	1	24	819	0	0	53	0	86	5	23	8	42	0	79	0	1	53	23	14	38	13	44	146	0	1	0	9	5	10	128	17	15	19	25	41	113	73	0	0	118	90	1	1	0	0	618	7	42	23	3	29	16	0	0	4	105	1	1	9	113	173	9	13	13	9	1	13	21	3	1	0	3	23	23	11	1	0	10	0	3	1	7	0	0	107	0	20	105	4	0	3	19	1	20	271	126	0	3
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;Other	0	1	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	5	0	4	0	4	8	0	0	0	0	0	7	1	1	0	0	0	0	0	5	0	0	7	0	0	2	3	1	4	0	0	0	0	1	0	9	1	0	1	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	8	1	2	1	11	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__	0	0	2	0	4	0	0	0	1	33	25	0	1	13	2	0	0	0	0	0	0	81	52	0	0	0	4	2	2	5	0	0	0	0	3	0	8	0	0	210	0	2	1	17	3	21	0	1	0	0	0	0	2	1	0	0	1	0	0	3	6	0	0	0	0	0	0	3	0	2	0	1	1	1	0	0	0	1	0	8	0	2	0	1	0	0	0	0	0	0	0	0	3	0	11	0	1	0	0	2	0	0	0	5	0	1	0	0	2	11	0	1	0	0	1	6	0	2	0	4	1	0	0	0	1	0	1	5	1	0	1	0	0	1	5	0	0	0	3	0	0	0	0	4	0	0	0	0	0	10	0	0	0	7	0	0	0	0	0	7	0	4	1	0	0	13	0	0	1	0	0	158	0	25	1	36	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	3	1	0	0	1	0	0	0	0	1	0	0	7	0	0	0	0	0	2	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae	0	0	2	1	0	0	0	0	0	1	1	0	0	1	0	16	0	1	0	3	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	135	0	1	0	0	13	1	0	0	0	0	0	0	12	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	7	0	2	3	0	0	1	0	19	0	0	0	0	8	0	0	0	0	1	1	0	0	0	2	1	13	0	0	0	0	0	1	0	1	2	1	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	2	2	0	0	0	1	0	0	0	0	87	0	0	0	1	0	0	1	0	0	0	0	18	1	1	0	0	0	3	0	0	0	0	0	3	2	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Criblamydiaceae	1	8	28	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	14	0	2	3	0	0	0	0	1	28	0	0	4	0	0	11	0	27	0	0	0	0	38	0	0	0	0	0	0	5	0	4	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	1	11	0	0	0	7	0	0	0	14	0	0	0	0	0	0	0	0	0	0	5	0	0	0	8	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Parachlamydiaceae	53	172	112	52	410	13	12	0	315	586	95	73	15	104	30	305	378	33	40	55	39	199	175	41	1	200	43	41	231	63	7	90	3	1	167	38	194	4	5	225	11	103	439	217	25	293	20	70	32	26	102	19	192	32	2	59	31	2	15	398	53	9	80	31	35	26	27	53	22	1	95	10	9	431	61	13	5	28	25	146	35	13	18	181	4	59	31	22	11	93	2	30	73	5	71	2	21	16	15	224	14	9	43	42	18	431	20	21	9	59	81	73	10	18	24	116	11	9	64	84	102	5	11	87	33	18	9	73	165	6	48	15	55	72	93	11	5	137	110	4	58	94	30	72	7	90	63	46	113	122	54	298	49	970	68	1138	109	1	58	144	1046	348	1027	1	1	82	38	12	55	120	37	176	66	504	88	221	28	64	54	76	7	16	6	192	11	14	14	47	30	5	90	48	17	40	7	2	11	10	21	28	11	74	102	31	11	32	14	0	37	14	34	13	24	15	6	108	1	1	57	4	34	28	3	23	12	30	24	16	7	38	12	28	25	10	0	51	8	28	446	2	38	2	11	1	359	10	12	0	17	3	1	1	21	0	3	3	19	10	29	5	114	3	1	5	6	2	12	1	4	3	4	12	8	4	2	55	31	18	65	6
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Rhabdochlamydiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Simkaniaceae	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	2	4	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Waddliaceae	0	3	11	1	1	0	0	1	0	114	35	0	0	26	0	16	0	2	4	7	0	13	14	0	0	0	5	2	4	6	0	1	0	0	2	0	7	0	0	131	0	4	28	24	4	34	0	0	1	0	6	4	16	0	0	2	0	0	2	8	0	0	0	0	0	0	0	0	1	1	1	1	1	10	0	0	0	1	0	10	0	1	0	1	0	0	0	0	1	8	0	0	16	0	3	0	3	3	0	0	0	1	0	3	0	4	0	2	0	2	0	1	2	0	0	16	1	0	0	7	0	0	0	7	3	0	1	17	1	0	2	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	57	0	20	0	2	0	0	7	0	61	0	0	14	0	0	1	2	0	102	0	86	3	239	0	4	0	0	0	0	0	7	0	0	0	2	3	0	0	0	0	1	2	0	0	1	0	3	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
k__Bacteria;p__Chlorobi;c__;o__;f__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chlorobi;c__BSV26;o__A89;f__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chlorobi;c__BSV26;o__C20;f__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
