"genotype" "age" "exposure" "y" "mu" "counts"
2 8.39222851046782 2.37002818845212 0.461609546293249 0.300210113539417 0
2 9.03612938202972 9.36299352864635 0.0276069005250625 0.461929827440552 2
2 42.6691091115044 1.44441901706159 2.23716085443778 6.61168580004695 8
1 32.1377086704697 9.59289181935501 1.92664849416865 8.11173780327402 4
1 26.4653414488067 0.764058933127671 1.34873570354459 6.03061433605074 2
1 12.1854275234957 1.9657242577523 0.674795518099864 1.96947823977812 2
1 66.4709450452822 9.20747387180936 3.63046304799109 75.116827657743 80
2 22.0322804318587 0.0373067467218709 1.29912690514481 5.87250157322831 9
2 78.1155689396133 0.0994162886695118 4.0991506944027 80.4975791816434 83
2 15.2273324687599 7.3507610983671 0.471315883546854 1.29869996837752 0
1 8.2561443041593 3.09180471758807 0.515867372460901 2.95412666731675 2
2 19.687991025795 1.43698756117374 1.08860038054483 7.38602606752944 8
1 2.58203828536991 0.389590582956078 0.142088267033698 1.29233884934434 2
1 17.0767445489667 8.29368004533363 1.13029322895946 4.74659970722487 1
1 32.8797481980899 11.3926654023336 2.02374292331562 0.932240196765674 0
1 26.0210057773896 3.19925873307511 1.40769224663865 2.85494783201472 1
1 11.3663790532155 0.811794188339263 0.59537875893875 1.8531808346238 3
2 67.5886134689236 6.19103597456074 3.1666949418088 80.1714957513077 68
2 42.5734750275874 14.9431318781319 1.33246495950391 2.51469315275619 2
2 84.9869607130883 3.03529344499111 4.24699513932167 65.372088210066 53
1 24.1527524480203 10.935701233636 1.57216099685555 8.67919542111087 4
2 32.1268014713998 0.00651977346550299 1.80590542200562 7.96878661888133 10
1 26.0216384083902 12.9820768994497 1.73381781706784 5.11446916240656 3
1 4.59895716326161 0.417443383485079 0.243862637612583 6.9579652946819 9
1 37.3615634581221 5.56029459906227 2.05342132620818 42.5246174582578 27
1 72.8693752963849 0.387414041469046 3.65638256620155 3.37534680415527 5
2 13.9346364673838 3.42504163971171 0.668395714055075 0.605104897022694 0
2 25.0606083429745 0.843047263511324 1.39682726624797 20.7310000203007 16
2 49.0879717736382 7.17095361975084 2.17633501403186 6.27480640899569 3
2 13.5113269351549 3.00983525114134 0.674910663348324 1.99850366944664 3
2 18.3759142724537 4.34664463027668 0.829019404937573 7.83606140629931 9
1 20.590826387066 0.756232386478528 1.05474906556925 3.82663926009838 4
1 28.4830653553323 0.959115105276199 1.45612377127582 2.25200205184002 2
2 21.2321500683422 4.57603747644395 0.956538338320849 1.97790287768266 0
1 26.3689142785491 1.23279238818213 1.35953879353352 3.73351963817003 5
2 37.1062076580732 6.18573636261231 1.64292795872951 3.55449291790373 4
2 9.86938191517582 2.25085751852021 0.543411927857444 0.119012362763918 0
1 43.7909458696726 7.85925772213459 2.45152255088812 4.36640704257382 4
2 28.3893383365476 2.00029757572338 1.48611374511249 0.318026890751523 1
1 17.7521028351592 11.8185571295427 1.28155704607605 4.54475086104601 4
1 24.84787303192 3.67531023070439 1.36490399261948 2.76255613952258 5
1 55.0173584019067 3.86516292092806 2.87970668412627 55.6209857436639 49
1 14.6237088172336 2.99132998334244 0.83089644030643 7.74585163467221 8
2 33.6882449164071 10.9558928239292 1.15401939089175 0.721645210255406 1
2 82.1123442593449 0.553295970894396 4.26873081490762 7.76694271299428 10
1 21.621586105463 4.49896156301206 1.23104469070689 2.58576466594066 3
1 30.593922212538 2.75095862154222 1.62139473134498 14.2216288698086 4
2 45.4497253931038 19.9938655168492 1.13956190186524 0.91417933697057 0
1 24.3332991160816 0.646246415562928 1.23820650298951 1.96903787481544 3
2 25.547815714094 1.95672484306369 1.34694246283379 4.35588935582758 2
2 28.3082745399583 1.85596833471209 1.49168250468377 4.24109897005195 7
1 10.1764662233239 5.12647446988524 0.679705793495704 4.70035492912501 4
2 20.7468732011061 4.54653469358987 0.934241347149313 1.65665999837733 0
1 21.0350196579599 2.78305344516411 1.14451943107013 12.537051937654 14
1 15.8940180133196 6.58946779069907 1.01434982702261 0.203044754172403 0
2 19.7464782239172 13.6657606897162 0.276273198548114 1.46440570517399 0
1 12.8321233088056 12.4600768176125 1.0569420593607 0.565402148836843 2
2 35.2122663853149 6.74540871267623 1.51091940508733 0.716826724086961 0
1 59.5595754049377 0.349879947025329 2.98964143514773 24.7060998996038 24
2 37.6800962390435 6.71876797431564 1.6360869469978 18.2984936974244 12
1 36.9722772231261 1.41858636168763 1.89590007321256 9.14273417466822 8
2 24.0699399641952 0.200589829370728 1.39012434291838 2.19930863675492 3
1 18.6585810203878 13.232014690827 1.37399620738029 27.3845774253823 26
1 4.67662062235124 0.663861031496858 0.255959732167457 0.248652938708446 0
1 61.7873120381142 0.99011447513476 3.12236941774353 7.70273584666102 5
1 41.4319632194955 2.29495777981356 2.14809675363522 6.43108855507086 5
1 4.83046484956178 0.162656408271989 0.246945122753822 1.88013605411323 3
1 39.172207649603 1.61249513272196 2.01236022023755 15.3692351306616 15
2 10.8145825741581 1.26997543726328 0.656064099557019 2.2321463544672 1
1 22.2925704142745 0.774722651947669 1.14045260911198 0.332773331611126 0
2 25.8383835515162 8.22329041506064 0.943699816571766 3.6792003316453 3
2 37.8468891375797 10.0517841331185 1.42222551467109 0.810390835241201 0
2 54.4579110620587 6.17501942419863 2.5112275914897 10.3055142510944 9
2 40.2936756003606 0.00884947824491253 2.2140938148017 8.17533290663409 5
1 28.0254469202266 2.82384749734774 1.49540059592292 2.38573975069772 2
1 30.2310151472746 2.0927235041745 1.58130820750288 2.01426740765315 1
1 20.6687554540514 8.33140223245037 1.31115118045092 3.27109095137114 1
1 45.9879655641788 0.755163244903088 2.32457038637238 7.17880317471871 10
1 14.6507140138807 4.02441924882537 0.866683008988216 2.98766297661872 5
2 19.2843716189891 0.096513768658042 1.15778432970558 1.54573221262191 0
1 39.065891870097 1.93765309173614 2.01788302989606 21.989625341704 24
2 33.1541426533483 5.76734876075608 1.47321721528368 2.38821785539627 4
2 27.6884989534679 3.53351165985173 1.34885750368328 7.28551718434774 8
1 43.4275149300741 1.39512663008645 2.21787996750658 2.72738746086867 1
2 61.5620189499605 0.187952594097928 3.26557077455817 41.9877978431252 43
1 31.470987609306 7.49036664101196 1.82322826849903 3.82810778113705 3
2 59.033818640664 4.93684943278736 2.82256763651404 6.28405063514845 7
2 15.060569120095 3.82809597512192 0.69782205766329 1.05866489135851 1
1 19.5608615681554 3.58829438141896 1.09765289112173 4.66323361378274 5
1 13.3619773093235 0.758704755590317 0.693389023985852 2.34431594846809 4
2 5.51122578207819 6.37807962929315 0.0503559804843663 0.326032806176262 0
2 44.9434834290293 10.1884022444011 1.76794735515806 1.85000662143673 0
1 9.99454296158344 0.595576635096222 0.519579702582379 1.4023156529817 1
2 22.4528970323912 9.60223998832417 0.682495519064613 1.93333917251325 1
1 55.3775060132686 2.87728867959231 2.8647849233165 19.3954118902864 19
2 20.6107565606138 2.85413661273196 1.04026205384856 1.23790348147701 1
1 38.7695899976469 6.98626792947662 2.17135509753156 28.3620161959621 29
1 17.2351074026685 1.13507353933528 0.899591154777936 3.06820378229768 4
2 74.5669709598501 0.772134917788208 3.87687288680663 11.650767451383 11
1 37.1142315842699 12.0159000990199 2.25624158251416 60.880538927619 46
1 50.2350068816779 2.79602283844724 2.60495110536547 13.1413918597338 9
2 30.1406715792206 3.86363233074085 1.44945809024497 2.23185701483896 3
2 46.6653348543141 2.1339440275915 2.39100380754294 17.3947618700029 20
1 24.8136067005003 0.875532201025635 1.26986474172587 3.09778649059707 0
2 40.8113497689976 0.442482501203448 2.21106865503631 35.3162149873964 40
1 14.288999306468 4.29211338225702 0.857520411398633 18.7605749546383 19
1 10.0599447283383 3.25723663670942 0.611571790973894 1.0648670867564 1
2 77.7621207235933 10.6024804919183 3.38127400338511 1.46634789936454 1
1 27.444485155542 1.21577073121443 1.41274994881758 1.98876384700633 1
1 46.9230165382642 0.837840408757584 2.37407884053846 9.87665547940418 5
2 32.9692273121727 3.95528997739261 1.58477536711579 4.66326040682769 1
2 32.019346225946 3.14851878016486 1.59106605928631 3.43856547055421 1
1 16.6754376251648 4.70067827139005 0.990461156971244 3.31719472303784 2
2 14.9844290850186 5.08548219684342 0.610189307794704 3.12216225487315 6
1 15.2793065619469 6.23629788847125 0.971841924379721 5.78232463517861 6
1 24.7226688310959 12.2449104015933 1.64429712160791 21.396555010668 20
1 22.4221258284148 15.0715400270166 1.62349095898796 2.39274495924331 0
1 34.6752809216545 35.4872130395329 2.91667114740049 97.8800558722593 108
1 17.1046884963018 1.13680698676035 0.893127991040437 1.54033757783999 5
2 10.3349819902794 4.77009656352407 0.398742661945697 1.80358580052842 1
1 9.58931168308547 8.05883262264443 0.748093338242421 2.4367627477909 4
2 47.3675599350733 3.71803848051882 2.32050876471908 28.9170180953225 35
2 12.671705363192 3.54444182456887 0.597289146521674 0.47507180067753 1
2 12.1169781380558 18.7149618834931 -0.441815218663415 0.31900435787771 0
2 35.1480334864041 7.85996661479485 1.43340390000055 8.71876655185189 11
1 20.0815008201793 3.3194519742392 1.11472344015027 14.3943944000208 19
1 11.4227759533894 1.60213903756812 0.624543432255073 3.29842347841846 2
1 85.2768470996358 0.431868785526603 4.27823798116601 58.8646787264089 52
1 33.7603174964064 0.329902553930879 1.69901262661802 8.59711400643625 11
1 19.1879328855801 8.22592209870346 1.23359404756912 2.02602132010806 1
1 5.81307311606874 4.31096686284214 0.434352551231508 0.263847514896485 0
2 28.5917885216731 12.1192405459689 0.821640056352397 7.3816659681483 4
1 31.4084946298632 0.371251080970919 1.58279976752552 5.15698179588998 7
2 9.50235461222274 9.18346229898644 0.0628869106787078 0.490808952697589 0
2 45.3699178162023 11.2805079070757 1.7164620303384 6.04113134155243 3
2 10.9225346147101 5.3446525892005 0.389816558122138 0.780110329370894 3
1 24.2103900193831 8.9114541512622 1.50756797267789 15.6838741044376 13
1 55.9078475809915 2.00698688681914 2.86229194194354 137.699779486948 126
1 60.7048782235917 1.11793155316263 3.07250829628501 18.9040350609617 13
2 65.0071573910575 7.96350154983711 2.9194577662304 20.1202322426689 24
1 26.3820020192971 0.228365190758966 1.32671227399015 0.959009751293697 2
2 33.2230010428226 3.34489248460159 1.63815721983436 1.01730861463051 0
1 38.9480484711159 0.210834274921097 1.95443023271983 4.0796030708054 7
2 38.3156652728411 16.2287028125467 1.03386974280561 4.36395271336158 11
1 38.4764420190939 8.33504581325783 2.20165696139662 46.2952514298565 46
2 30.3577511125409 6.27801876028484 1.29935297160806 8.22508034155063 11
2 26.4568138201502 2.01953046256676 1.38820532683639 35.0172689211755 27
1 18.1956867891598 9.49880723799479 1.22641124739115 2.03771673317804 1
1 37.8187777440775 0.0936977076344192 1.89406214412502 2.52998297790541 3
2 4.70144597903462 3.70484806110567 0.188082428211353 7.72910930237029 10
2 36.7978115931065 9.06027846927655 1.43587201503689 2.5130803271057 2
2 22.3924418054561 0.611584153957665 1.27884981334229 9.39432686459243 14
2 39.5897995634001 3.55102658357121 1.94275487259859 12.1966413435078 12
2 40.7378894989991 2.62353052385151 2.06199244002652 7.92827039623725 8
2 16.4448469708288 5.07829658200449 0.683689243074474 3.64738078078624 3
1 13.6814766302357 3.0963496863842 0.78728548772459 1.60804962871719 2
1 37.6553291564497 5.16611973467075 2.05497044897818 2.55142620610858 4
1 7.60340554451101 0.646111276000738 0.401707319758909 3.7013161238711 3
2 3.8609944947749 4.18127394725984 0.114298128254755 1.62024333534596 3
1 57.9090983819279 0.992561071179807 2.92854028813572 70.3861306490493 74
2 19.5109158206096 6.92141503074622 0.714118122314067 1.44723622034978 2
1 16.8165701278543 6.23919235055751 1.04880158474463 2.54395193288621 4
2 10.5868712733013 15.5568821685655 -0.307781914239304 0.5035497093133 0
1 32.8444385551349 6.42838554435825 1.85650144590202 3.60553156370071 6
1 15.5640944017701 15.4053870580139 1.2917176220223 14.3083156016603 15
1 42.4193610228598 20.6702462852675 2.8099762606519 2.47371957576219 1
1 13.6366066110199 2.67897289650435 0.77112942710114 0.763937847480981 0
2 18.0179907134103 6.40094295588738 0.674170005278022 1.02349735390057 1
1 12.0035293050386 3.50724415078514 0.717084603611436 1.41195604398051 2
1 15.1007420449109 12.8867686440455 1.18459605704706 0.869804890623068 2
1 11.6035026609262 4.99598202539921 0.746707867226283 2.44924108439094 5
1 9.489663451848 6.59810581223524 0.694420033000241 4.47683310695161 4
2 8.72351550739875 1.05710298909476 0.56570224276362 1.47891467191606 2
2 20.3222963243434 1.00964026525617 1.14880546520009 2.96600729434272 1
1 14.6048095034874 4.69745139896825 0.886822188473311 1.50969135467704 1
1 22.566435728997 1.77965678813093 1.18764367938755 1.49164430724703 0
2 21.7774473094868 10.6721851748684 0.577393353816442 0.251220856929219 0
2 53.6751367156892 5.36919204801481 2.52581069925014 3.71192150650383 7
2 29.2930447079874 4.29335529117093 1.37842854932131 9.48586707308577 8
2 17.040295122433 25.1466219950665 -0.624426710216119 0.677154657720286 0
2 8.24181530810223 3.35427100304514 0.388472698535436 2.1453696309297 3
1 32.8570770806968 6.37121625223613 1.85522772910938 13.6501255886063 19
1 32.5437280054237 1.11687493277714 1.66441556469709 1.62194978985467 0
2 22.0544263316526 1.34805337060243 1.2128510918758 1.19624026224024 1
1 35.0078880661599 8.82229857104731 2.0444710223429 20.3432608401027 16
1 6.50482915009738 0.726028368157581 0.349442403110122 0.536538198013221 1
2 31.7521108117384 8.39549256446672 1.22790603628914 7.42504647561156 7
1 24.9821368976603 4.90457430926567 1.41259265519187 10.320803524368 13
1 16.8082719939361 6.87404768054789 1.06954852238173 3.19439942014961 2
1 14.7548915166082 6.68562314917749 0.960598680802993 2.03644056115438 4
2 36.1155854871412 9.25716960760665 1.38863463384995 2.38478984704249 3
2 6.21876816705119 6.39320324154055 0.0847248589165226 9.8091127387946 8
1 31.216416502185 2.51826245337725 1.64476290688849 2.1512991980865 6
2 43.845501719325 17.9694982886988 1.19430853338633 2.75701299659234 2
1 6.08167773208677 3.80107629091895 0.43078642963497 0.829194298087329 3
2 67.7837061296619 1.71220597112551 3.47503824174139 21.6321215001392 26
1 36.034189271522 7.25066517851723 2.04339830286001 5.860484175209 7
1 37.0008632109723 16.0272907084765 2.3842861841645 2.84353777803619 5
1 33.5389282383529 19.1446362704712 2.31510095426669 45.7532387596721 41
2 34.9048606948315 0.0578125449828804 1.94138886507605 5.26677465816277 8
1 39.6317793184014 0.916600273922086 2.01214230838414 3.14141917369675 3
2 25.178802080262 3.89617381596422 1.19919518294882 5.10031699598829 10
1 17.650001884571 1.64069015765563 0.937189766150402 1.39756321250411 0
2 28.2567558672732 0.673541398718953 1.56793503344906 12.4666592721994 12
1 77.496000852798 34.5905195809623 5.02781736200531 8.9148620207329 12
1 32.4629121360579 6.09344015373847 1.82626027859418 7.24244338567633 8
2 31.326131349326 0.569987252820283 1.72830741727828 8.24873749821313 13
2 27.9201629955022 9.46741896455043 0.964846885471748 1.25262982154333 1
2 26.0877266789319 0.569530419361061 1.46641763932252 6.49537235784348 8
2 35.733549389088 0.787776666318056 1.9341590250332 64.1217537399682 69
2 30.8201609799019 2.15895055560395 1.59707801195483 2.53522555010617 3
1 15.384453714799 23.2354381109092 1.54373728943692 3.57382971892403 2
2 38.2557626599081 1.12676439108327 2.03767050692319 5.44870742559433 5
1 17.3500527878097 3.33495420403779 0.978667779525077 0.466390802484528 1
2 31.5350043757601 0.839367934968323 1.72079235645678 5.54455877294917 4
1 15.1937036087361 3.29571250360459 0.86954226389029 2.87773124300409 3
2 28.6326115861292 7.29091226505729 1.14556976163597 3.11193209880108 3
1 6.18401843424918 1.78289398783818 0.368630721307065 2.20565917198347 2
1 33.5103632787705 2.70887636113912 1.76581404264316 7.09260203191928 7
1 72.6449591890768 2.89190327515826 3.72864473529245 64.7161438863592 64
1 21.0572907025973 6.63104386979199 1.2738993307896 1.97851270975418 2
2 30.1069704936683 14.6660190439763 0.727613921751663 1.4318888648629 0
1 34.8949142772918 6.88379376640028 1.97420550607793 6.57198183285775 9
2 66.1716292521204 2.49741535400972 3.34208710567204 35.1542142622883 43
2 48.308392298823 3.85725341716266 2.35826938713031 7.72875284770487 4
2 33.5521820616379 9.74371539386821 1.22802807682401 9.81383651045091 4
1 15.1230218002058 5.73666153454638 0.947373141161835 6.78674988278301 5
2 53.3451911666392 16.0673716283383 1.79610144977607 10.849211718634 11
1 50.2508280024139 27.584477298354 3.43202397673249 3.26622267256032 2
1 22.3763745681878 2.83420341804778 1.21329217567765 2.75600943281861 4
2 32.8318821524187 2.72374670254067 1.66001099411823 1.21034307951044 0
2 23.4907455372232 3.46026476938277 1.14385295890231 4.66095793396728 7
2 24.4107029097049 0.237250893842429 1.40471841922908 2.21668706630742 4
1 24.2645848595384 0.346932262182236 1.22479365171633 2.25999641070033 2
2 16.6207314356882 0.822881443891674 0.9761778088583 4.0185957578902 4
2 19.4547316154792 4.46886550148434 0.874812214008336 1.3022454968349 0
2 57.4394940260079 0.971762225963175 3.00719055290285 30.7684025772566 33
2 20.9059038627906 5.81150555962181 0.857861489164743 0.52117817215241 1
2 7.85488332925921 2.90260327514261 0.399237281453453 0.619116783286861 0
2 18.3561596000384 7.5690297129706 0.613205999137215 1.57400719884522 2
2 10.1333497972132 5.41661225464563 0.345560006217619 1.52649709383898 1
2 17.7444659603882 6.29257379078722 0.667718378633595 15.0000704922863 15
1 55.4236644539152 4.35106600288918 2.9162187561254 12.135554301865 6
1 52.3117423324908 3.0340129416436 2.71672088134599 7.39015037917437 8
1 8.7156606070591 4.98054375851011 0.601801155636626 0.762130286422346 1
1 60.0659001476457 6.37697127626693 3.21586071659118 52.6788023864468 47
1 29.4427245380478 6.08655435477799 1.67502137206166 2.58523100473383 2
1 30.0437680297809 4.4573197046057 1.6507657249759 16.0490792269175 17
2 19.0302359949114 19.4233464718539 -0.143377965044686 0.200163020440559 0
1 13.5250939768632 0.460223815037688 0.691595492677751 1.5088353667391 1
1 14.0875685450206 1.9929367932491 0.770809653692664 0.810841133705719 2
1 36.945029512792 3.41020761057734 1.96092506265884 11.1537856635065 12
1 30.7784368536421 0.756963457362173 1.56415395792751 2.78270902524973 5
2 19.8160756132366 3.40519083896652 0.963791058064062 0.459196230699393 0
1 12.8438941294001 5.10971861870444 0.812518660426819 0.797907677376963 0
2 68.1705068720041 12.7835480769383 2.75628880513766 7.52863701361091 9
2 51.9401897043818 2.44605119572952 2.63393940550379 67.5473527412097 74
1 19.4169307923261 4.50447893214828 1.12099583735458 3.00918373921542 1
1 14.3132603675574 0.515087187178896 0.732832591283832 1.14052899957556 2
2 7.56602227120017 8.33919081977175 0.0223550589085582 3.77013581697386 3
1 33.6364640402441 6.37698641491538 1.89438941584272 4.97686415436509 2
1 26.8009024496388 0.899357940070331 1.37002372048428 0.808489594829648 1
1 28.5445611214137 9.79478827635658 1.75372099861591 0.593849767005413 0
2 24.324016311808 0.0109955847712013 1.41546777660565 3.91039085942941 4
2 14.9858540693068 1.12337209456489 0.874401230494348 1.65686709437295 1
2 33.3377418055657 15.1207410908284 0.858837684223059 2.75583677286696 5
1 50.3296273836967 2.42497622501105 2.59731391001854 44.7696776211762 40
2 13.5365615135171 2.43125651963055 0.714744307700484 1.41090801406126 3
2 26.4216215419857 0.835139628034085 1.46540510189701 5.72040467342984 8
1 16.1782774436081 8.56388252186489 1.09437662290924 1.20500245375949 4
2 9.77609487613392 4.34291974154717 0.399276761036885 3.64949530610038 6
1 35.2619162937421 7.13443130212736 2.00091019142468 46.9081271453111 45
2 10.1098614459324 6.77040379939085 0.254132819003896 0.456529241480003 1
2 32.1579146841613 3.30802516778931 1.58736072302211 1.58715895824928 1
2 10.9351706440356 5.11395181376284 0.405828411284256 2.73496376445491 0
1 25.550366355922 21.9610066140506 2.00955187159779 6.5216963979662 6
2 24.9648454557966 1.96108426433057 1.31750332183446 1.81481483845466 5
1 49.9604246260406 0.462301184079662 2.51343127077135 108.131110871221 100
2 11.8246018221038 1.59653971670195 0.684794109991728 3.50869821161355 3
2 12.6294269848618 1.81418660096824 0.710525575845208 19.1992008897089 25
2 15.4454361918278 3.10013575013727 0.765596092915573 4.43067195798498 1
1 48.1523782776193 2.22311757272109 2.48172283297167 11.1122812893315 10
1 24.8997720525177 0.43303559301421 1.25942312239303 5.02150307089242 5
1 46.5698215502741 5.14454118886447 2.49997578380919 55.3569177246679 62
2 57.235801257988 0.690980351064354 3.01572470616178 19.4399133470168 18
2 20.3944705768513 4.46805214954025 0.921853385539881 6.69010497058276 8
1 21.3595221176914 2.37056547310203 1.14699495498797 0.462462944467151 0
2 53.4752482920589 2.32565922196954 2.71871846647164 109.834303356237 113
1 36.1465229445198 12.6830211760224 2.23009351976007 33.8951050330327 35
1 36.3260192525925 1.05840736534446 1.85158120814111 8.59210833896398 4
2 7.30770749657743 3.97163811584419 0.300609500439259 0.664425002892216 0
2 43.8038382161152 4.65623437104003 2.07977628606976 4.15290122697266 9
2 9.15709144910079 2.86767650797675 0.466676138589923 2.4450438312423 2
1 50.9074098941532 10.9335156989502 2.909821018006 44.6468413809031 43
1 26.8615819168014 7.16533734421146 1.58192367398045 3.0100014005471 2
2 23.340809492343 4.58942003992802 1.06107913862195 3.7071032913675 2
2 33.1396068298761 18.0099281937558 0.656318461910086 3.43822383716384 4
2 62.1010472663051 0.373461737824239 3.28015491412697 31.5133320389712 17
1 30.7383607648347 9.49393809731019 1.85338264148541 9.63117715849006 17
2 25.9526376898416 13.0205555160748 0.629594850087097 0.782905642762185 0
1 66.6766698169862 15.2055518320742 3.84068521858512 11.6670266980785 13
2 32.5997934227627 8.96449112291348 1.23235692961057 2.02636403432638 2
2 33.2838710432399 2.07479111356936 1.7258741445907 3.93113394083655 6
1 26.4265506460451 2.97402965836227 1.42046185424766 27.8967480990185 33
2 30.4520517727463 12.3548691448747 0.898944645645668 3.82700069513301 4
2 19.0426804594311 0.8319505257532 1.09667065458801 5.50165728862737 4
1 27.2313317126107 0.975372182805936 1.39407899172406 1.3085104080286 0
1 33.7066188315825 2.01594122636223 1.75252898245787 9.06441669387091 7
1 26.7366605826407 14.9342216915431 1.83464041885014 6.74869360855306 5
1 11.8685271013949 0.157796952815623 0.598686253496932 1.46889865758833 2
1 16.8861692605453 2.20774316927418 0.91789990200307 5.13717477619191 7
1 31.9462525976346 1.26367306029389 1.63943506522486 4.78553519113392 10
1 20.4517177622784 10.8539408778586 1.38438391737587 3.99107732556009 2
2 31.6893794159511 16.3209145135226 0.696408003229378 3.91802994691042 4
2 18.9279217988661 1.25564121064848 1.06268667590007 3.73495669780322 9
1 78.6522343045545 7.70605918953073 4.18948035487875 64.922719412475 66
1 35.3561520190696 14.2498680940809 2.24280320408951 13.7579860062123 15
2 25.6924220758935 4.08588862686325 1.21222852867046 3.40635276758365 0
2 78.9996577122917 6.18682152570641 3.73752811723416 17.9604222320407 14
2 21.342348426255 1.58942486159503 1.16115576387308 1.66461282841884 2
2 13.4328451981914 24.3995624114026 -0.754995234183937 0.0904216074124749 1
1 32.1114096436104 2.32212933232891 1.68297479325815 1.16140352947484 1
1 55.3241303137773 2.97997342189774 2.86553896308545 17.0628590834056 18
2 30.3089993797769 10.8776569423658 0.990272839497789 0.980215530639874 2
1 25.6223825071969 0.154210003092885 1.28625945879628 2.08624848726664 1
1 7.98558823719403 8.2661030902983 0.674816181536311 1.18916331184506 1
2 67.1135242937926 8.04186776238394 3.01955169719737 60.7184450440693 58
1 44.1015848204206 5.31854318806874 2.38236401395665 3.65124241126234 2
1 32.5062988815669 6.76756702808148 1.85090051168106 2.35586049845846 3
2 28.2482750708789 0.382544560720311 1.58691078282926 4.18932468564429 6
1 18.8900834723349 16.7465612283888 1.50272288122971 2.60344797865198 2
1 38.0005326860923 6.55703833305693 2.11859457873985 5.89783186840898 2
1 10.0639991301281 12.0046392542528 0.903354598314831 12.6591501706501 12
1 18.587567996924 7.83103929790569 1.19041304310972 1.42627434172909 3
1 45.6195149465468 2.39046168280765 2.36065780342093 4.30041592119301 5
2 36.9387730690088 2.56022500536994 1.87625698642578 19.0427902803747 21
2 23.5739010680404 0.0289190564893676 1.37676711630273 3.80196588616256 6
1 39.4294291792767 3.14131941413507 2.07618210610167 2.64409639692457 1
1 19.3967858041549 1.12586364150047 1.00736807825776 0.627305804166316 0
2 29.810962655428 14.6340421206298 0.714945324729412 0.714418009616313 1
1 30.2192867608223 4.4281597107411 1.65856966173248 1.21021495216794 0
2 14.8178798311974 8.1187704932697 0.399642625341892 0.254583956770076 1
1 29.3650075550951 7.4723237101267 1.71732783475898 5.61033649140936 6
1 33.4196848188732 9.17610273654473 1.97685433216182 2.29953800548405 2
1 5.955610943541 1.44321221907294 0.345887621146148 1.20604569807621 1
1 17.3479465204727 1.03565634926781 0.901919204332562 15.969845949005 24
2 11.3332884537021 2.30131244293727 0.613243593155953 18.4104613270598 19
2 13.9560623115752 2.31867336668074 0.743224891133377 4.53837787651421 2
1 14.0980667831564 0.622031472157687 0.725637721563077 0.435156609203131 0
2 6.50755864273581 2.36375669017434 0.367794152791834 1.28396904063046 2
2 11.7020110429786 5.82783308790481 0.396578346288611 1.4239907268987 0
1 10.5352854006051 0.636557213898938 0.547982843826888 0.743250618597071 2
1 44.4879994029568 0.515652071734624 2.24158837253899 8.2301547496799 9
2 31.4901291159343 14.2430940262022 0.824966854049899 1.72289165925003 2
2 23.6594876641193 2.23481108434498 1.23398697758296 9.31743816466302 3
2 26.7769206504764 6.78851830752051 1.08627814535579 2.36832666945197 1
1 37.3763860516892 3.59867150070731 1.9887750192747 1.56617307378871 5
1 59.6284877627338 2.21659725531936 3.055310963314 15.9671906113004 20
2 21.708417543499 7.77547377119673 0.767055959095169 6.59926251493806 5
