"genotype" "age" "exposure" "y" "mu" "counts"
1 9.69865296328462 26.0357059096331 3.08850323912754 35.3978973297984 47
2 11.2390163744421 1.06257727136835 2.45569309158527 27.124480236277 33
1 9.50960248026366 2.5225872034207 0.727738844355253 1.50444685748792 2
1 9.11971491587157 0.673674023710191 0.523353148164597 2.66205504970128 3
2 9.06391092774218 4.45404861340822 2.00779068504629 8.63146812508599 6
1 4.96003502707046 2.90768693899736 0.538770445253259 1.17265300220742 3
2 9.10975344580521 5.73420199544585 1.88206747274568 5.65305111864565 4
2 6.48370712472654 5.52872968816614 1.77131238741971 5.59443570314112 6
1 9.44262752359387 19.0755716235119 2.37968853853089 10.3481102523744 11
1 6.95042543773822 0.377853272948414 0.385306599181752 2.10554619235614 3
1 8.0248405294199 1.14433286711574 0.515675313182569 0.769761676773416 0
2 7.66753768683637 16.0494374475422 0.778433139587599 2.90518305454979 2
1 12.14372391676 1.23414696892723 0.730600892730722 3.83881343718676 3
1 10.1179609711324 7.74036620884246 1.27993466944086 3.8808982804693 4
2 10.1211780627282 6.68210687560445 1.83784821557596 7.09721904316452 9
1 11.5998960742452 1.89323127735406 0.769317931447665 3.36465676590575 4
1 7.561867303817 1.42121109878644 0.520214475069494 0.746280640812929 0
2 8.05160987413358 17.3017279795351 0.672407695753169 3.03565750696557 3
2 13.0744475451965 6.94066614801896 1.95965576245793 8.56429724008939 8
1 10.8868365477576 4.3318149900894 0.977523326396819 2.39927185048962 3
1 10.5244239238763 7.96243366743338 1.32246456293715 8.09781850628025 10
2 8.99292937172021 21.5290900194416 0.296737466641849 3.79764032659707 2
1 2.45215650380064 7.11533122307352 0.834140947497384 0.816211494311188 2
2 4.87725920034416 14.413840510893 0.802478908927911 1.5648531344289 0
2 12.3834675958106 0.463087203635968 2.57286465942693 28.3446443927481 37
1 10.3257867493048 9.73158457274449 1.48944779473969 1.86352719344759 2
1 9.55509479373833 6.06360596090014 1.08411533577693 1.18283877281783 1
1 3.00778909272841 1.50553046260029 0.300942500896449 0.703961430952686 1
1 14.7550420257574 2.47751759365201 0.985503860653071 9.39156167565586 16
1 13.5308060746529 4.08610504132613 1.08515080786526 5.30058569449216 3
1 14.1081750705981 0.439750726800412 0.749383826209948 2.67583548070796 3
2 10.3077422462314 0.169228712042378 2.49846424110733 14.0907148717555 9
2 16.1264217252428 6.05217017678028 2.20110406858411 6.0260459069442 3
2 12.1442858117634 6.75933698636896 1.93128059195127 21.1573854740717 29
1 7.6870644069692 3.13984404783696 0.698337625132156 4.67548121589981 4
1 8.5376980841607 15.398343130106 1.96671921721863 21.4094811811764 29
2 9.31364074818818 2.63632650487125 2.20204938692228 50.6991846962243 56
1 8.4775988321039 3.58329682804437 0.782209624409632 4.53159747326982 4
1 11.0015932797872 5.28343953404286 1.07842361739365 4.13378676562882 4
2 10.7944341946663 6.48952855707562 1.89076885402575 3.02882543164691 1
2 6.04898116176761 2.8971084789373 2.01273821019465 2.31104288884449 3
2 9.46390394540643 2.38273065304384 2.23492213196594 22.1270449982165 23
1 6.46913049450394 3.39942857855931 0.663399382581128 1.18433728034053 1
1 9.5720988468892 3.46595990450537 0.825200932794997 1.38772949809741 1
2 13.8597353143379 2.9981163982302 2.39317512589388 9.83922921740089 17
1 14.2552132654275 9.88184550735068 1.70094521400644 5.50083702325274 6
2 9.37644070499986 2.6627711369656 2.20254492155343 12.0522335933509 13
2 7.87969163820541 2.14928286615759 2.17905629529451 21.8136916676608 21
1 10.5847900341257 6.60000875571227 1.18924037727751 7.62580668781727 6
2 13.5816850898718 10.0499657816709 1.6740876763265 2.38317874013625 1
2 10.2069863969616 14.5284932470861 1.05749999513947 8.60801075639997 13
1 6.06306831830397 1.73898194683716 0.477051610598914 6.38343185477321 3
1 11.0100275233473 4.7848807834946 1.02898945451683 1.3883993401194 0
2 10.206787590571 4.91341820897019 2.01899755863153 6.80604748291512 3
1 12.3041367830808 0.451243146191254 0.660331153773166 5.86372438500985 7
1 8.83305300967064 2.62659568805248 0.704312219288779 4.24790366888717 4
1 12.3090564575252 10.3265431984783 1.64810714272409 2.20548340746728 0
2 10.6754063188593 2.71336242032495 2.26243407391047 8.11204756390927 5
2 14.8093808975001 0.995892263017595 2.64087981857325 6.73822030663293 7
2 12.8791326707987 13.8581494142519 1.25814169211474 7.36253647623566 6
2 10.9178630614525 1.21044249506667 2.42484890356596 17.6801434966712 15
2 8.04083242624691 5.06718011086291 1.89532361022605 1.53833822648518 3
2 11.0228761476765 0.657554602127408 2.48538834717108 22.4355465882515 24
2 9.27485390544026 8.26988690490735 1.63675400478128 1.45934089276989 2
1 9.41179885250481 5.77351175598239 1.04794111822348 1.74309312347027 0
2 6.8446014251541 5.50584229619658 1.79164584163805 4.51699623553123 7
2 6.23973788047988 1.69879028107971 2.14210786591602 4.19775630587414 4
1 9.77567454874836 5.57953934164202 1.04673766160162 1.50524077170892 1
2 12.4667172001388 4.47818148929023 2.17551771107792 8.4977284049343 7
2 5.3560459687341 1.99705379549414 2.06809691888729 9.50585573767542 10
1 12.3417022257457 6.93744818637979 1.31082992992527 4.98906529829737 4
2 12.0596253313562 12.0710228596738 1.39587898060043 6.22646180699445 7
1 4.99930357849655 1.65360401419121 0.415325580343949 2.35814113862842 5
1 7.91492774800805 13.1327705172108 1.70902343912149 13.8611035247222 16
1 5.89431100896528 3.15721504831548 0.610437055279812 1.60689335663372 3
2 14.9908765464741 22.7399196649406 0.475551860829645 0.92198636176849 0
1 6.88541522479988 2.32818477321416 0.57708923856141 0.858928537330354 0
1 7.95883136854223 12.6067467120694 1.65861623963405 7.95552141445572 11
1 7.92285656873545 8.99173843632352 1.29531667206912 3.47888684496284 2
1 8.45791961629179 1.38220108114183 0.561116088928773 0.507662594941935 0
1 13.195689992512 6.64849960224188 1.32463445984979 1.7991588124621 2
1 11.4400512413398 3.4592755464837 0.91793011671536 0.874209901539359 0
2 9.47116150762671 0.852096767630428 2.38834839861829 4.89182933845132 7
1 8.98613226331918 10.4473520187167 1.49404181503763 10.3854774724876 14
1 6.4499315306667 3.53973446672578 0.676470023205913 0.821003910564519 2
2 6.11662140065847 6.53235833605236 1.65259523642769 6.41193367916883 2
1 11.8647326014817 0.380955764558166 0.6313322065299 1.19884666752028 1
1 14.7926239527589 1.12768205814064 0.852399403452011 2.52584185484761 2
2 9.38090606511441 4.52292487004256 2.01675281625146 5.16458605214066 4
2 19.6605245430382 5.99764074643558 2.38326215250835 7.21035679655023 4
2 14.2255697983042 1.52317443862557 2.55896104605265 4.42382636373464 5
2 7.53710258887041 3.66845592835403 2.01000953660812 2.77232109289975 2
2 15.1367281361603 7.99342114436341 1.95749429237167 3.67177374408017 4
1 5.84265880491766 2.1854898892343 0.510681929169313 5.49315363971411 10
1 6.01060609947271 5.69687443298704 0.870217748272339 1.58675174368914 1
2 12.7214802212808 4.21983714403221 2.21409029666082 4.68983404212573 10
2 10.848904315183 1.46652011899278 2.39579320385987 13.4962195088143 19
2 9.78366678638151 3.62140116260803 2.12704322305827 6.74746545549007 2
1 6.78573538439258 7.88671120498541 1.12795788971817 1.56327953445445 0
1 16.6403960062039 2.40065278718248 1.07208507902844 5.43036092121021 3
1 8.91258714572672 8.45864074262691 1.29149343154903 5.35512249763629 5
2 18.455482224918 7.07249907734704 2.2155242035112 10.1818802656517 8
2 7.48054747151583 11.4488203165339 1.2291453419224 1.23159957006289 0
1 5.80666106603123 8.34846028084767 1.12517908138633 3.54688681861538 2
1 8.43441939636782 1.02515627862886 0.524236597681276 2.86112954141233 2
2 4.03690786347351 7.83460234405608 1.41838515876807 4.59974671831037 1
2 7.88401239896019 0.368668348528445 2.35733378509517 4.56125657022011 4
1 10.9848863664381 4.75483532278988 1.02472785060089 1.94396695800436 1
1 9.69806071241263 4.5252458456508 0.937427620185712 1.56861662057327 3
1 6.59051783708308 23.079070689759 2.63743296083006 31.2586890618032 31
1 16.8169640826271 1.10839951550588 0.951688155681944 18.6281171085491 12
1 15.6922651955003 3.79794297718859 1.16440755749387 1.38985753471954 1
1 9.11444927402872 11.7946663585709 1.63518909955853 1.34349255867053 0
1 16.0002764827827 1.2182905850932 0.921842882648457 3.95781716285444 6
1 11.5267216327757 1.58293453045189 0.734629534683974 1.51812806095353 1
2 5.26691466694595 9.58858550484192 1.3044871828631 3.52273076055601 6
2 16.5384594541128 19.7598701984364 0.850935952862002 0.692180280476856 3
1 5.21652884192304 21.702823730788 2.43110881517495 13.584700152549 10
2 14.7080682654121 0.999382964801043 2.6354651167905 23.9415101921707 26
2 7.31884852687577 1.09760110414644 2.25618231592914 14.8570540239993 9
1 7.97270178007438 0.507350219413638 0.449370110945083 2.77244591155784 2
2 8.99208367618402 1.5338142379187 2.29622276001733 13.8965605464248 10
1 6.82718045437048 6.30677894668138 0.972036917386662 3.00528489283254 0
1 5.78675447457223 3.1866116868332 0.607998892411932 0.976823795537839 2
2 14.3396999401769 0.0350756268016994 2.71347743432868 7.06872892974493 12
1 10.4173281628414 0.750205786898732 0.595886986831944 2.6215745294863 3
2 7.74948476644758 5.73911401681234 1.81356283664114 2.75790131151615 4
2 9.02100833510105 1.55226427596062 2.29582398915899 13.4650911804843 13
2 5.24319616006626 2.95183045323938 1.96697676267938 5.37895096317129 9
1 7.0590433562669 0.944242905825377 0.447376458395882 1.3211613837927 3
1 13.2680563336839 21.6269173016915 2.82609454685334 21.7522977248275 21
2 6.36479810842771 1.6308997804299 2.1551499273784 6.64233559224793 10
2 7.72167266807586 6.36087872998274 1.74999576040552 12.8635533121192 9
2 8.62302732047628 8.13373975413752 1.61777739061006 2.47601152607558 3
1 10.4729472618876 4.94528121293938 1.01817548438832 2.21693209836093 1
1 13.2919268521297 10.6922728477005 1.73382362737653 4.48762200307765 5
1 10.846900233033 18.7455445441386 2.41689946606551 20.2895733526418 23
1 9.69818284445145 13.402417199056 1.82515086212818 13.2093209418193 18
1 4.74901849048274 1.1770726274699 0.355158187271127 4.07427582473026 1
2 11.7922332237901 6.23525610172606 1.9660860510169 7.99376195338949 6
2 3.20994504843238 1.20307959616184 2.04018929280543 6.18872449702185 7
2 7.28618914715572 7.46488159201083 1.6178212981567 2.54780312865886 3
1 6.85124805228272 0.352118203882128 0.377774223002349 1.15170244991596 2
2 9.99875768526113 1.26994824735448 2.37294305952761 7.92889612019548 9
1 10.1377724543386 6.63389511851078 1.17027813456801 12.8816605047757 13
1 10.3156024246013 2.72956942208111 0.788737063438176 3.34472125914981 4
1 7.19054298429115 0.788383546750993 0.438365503889657 0.903874882898999 1
2 9.51181125796432 1.07414597179741 2.36817596571848 7.29061744496299 5
1 13.8134777247038 2.08747382738996 0.899421268974186 10.8235938883991 7
1 7.09396860186666 4.13953181586096 0.768651611679429 2.61559975681338 1
2 8.16042674411317 19.4831830884816 0.4597030283575 6.09545432985183 5
1 8.62020502755876 8.07369903619301 1.23838015499724 5.23983965704464 5
1 10.1681956793906 1.19403618040366 0.627813402009897 1.9369699820145 1
1 8.75091037424786 0.609057324531362 0.498451251165529 1.26962779380506 0
2 9.76511859166206 5.11457610931148 1.97679831865195 4.10085030970057 3
2 11.746833145458 0.338856554019862 2.55345600187091 36.5698742357029 35
1 6.22260907832586 0.344456180464476 0.345576071962741 1.50364178753046 0
2 17.7704041070427 0.327111810911447 2.85580902426099 4.13508164796531 1
2 8.53175535602944 2.37235995909039 2.18935177189243 4.4111795385435 6
2 11.67511850087 10.534582370262 1.5302976880173 6.01770954773257 7
2 9.55038961863926 0.45079993127563 2.4324394878044 7.45008082202446 9
2 9.47032295680837 7.12820887523604 1.76069526031681 9.19327711252202 10
2 14.7966862531771 9.50971134064936 1.78886317859392 8.36374825720734 4
1 7.34601581649795 2.05609380612372 0.57291017143727 1.83602772138354 1
1 11.1322585979619 4.16268522830164 0.972881452728257 1.77617903103477 5
1 4.24044137929386 1.83961011469364 0.395983080434057 1.72550695694457 1
1 14.7020667213136 0.550118563696742 0.790115192435352 4.87208043051395 5
1 7.97589744680468 1.56082820999503 0.554877693339737 0.984619134490096 0
1 8.88947279159996 4.58171807674176 0.902645447254174 3.02025017608999 2
1 11.5555559821453 10.9028525040805 1.66806304951532 15.2694642577987 19
1 4.89112415848898 0.274053095618868 0.271961517486336 0.737321960811736 0
1 13.0882133515751 1.5842173108831 0.812832398667064 5.42713478971832 4
2 9.55322083868309 4.25233005828591 2.05242803610556 6.59718860431143 7
1 9.65887421995907 1.13743585068733 0.596687296066686 4.14215806423361 2
2 9.90508940416851 12.9218822804498 1.20306624216345 1.00075708776258 2
2 10.5636700924314 5.61444609870619 1.96673889475095 14.0808743370198 13
2 13.1984150114519 9.26182040902686 1.73373870966991 3.77982505758585 1
2 9.3696083690439 2.73353489814326 2.19512692863787 3.15776870484324 2
1 9.60650711693225 6.61977256627238 1.14230261247385 1.86879150161867 1
1 10.1351464233834 0.884378352202475 0.595195156389419 2.13249106874804 3
2 6.29936156390536 7.05537782182076 1.60943029601319 1.68436509659195 0
1 8.65210259206462 0.947314614763254 0.527336591079557 1.13597557109951 3
2 8.71084244895779 4.12725904805876 2.02281621764201 12.486162547978 5
2 7.62744516883351 5.29051511527455 1.85232074691422 5.86843437496826 8
2 8.44652039518775 9.4880662761153 1.47351939214786 14.4104909413159 16
2 6.93720688322528 2.85797571297735 2.06106277286353 9.00295665994424 12
2 11.407920653575 3.03426895523444 2.26696913715531 6.47922677686897 5
1 15.5358260683215 16.8712250391166 2.46391380732774 2.26032787769628 0
1 11.8487707162905 2.68643432063982 0.861081967878506 6.5238781033671 7
1 11.7229941307375 4.11121122052378 0.997270828589251 2.31937676238664 1
1 9.31786107543403 7.06786241830537 1.17267929560224 11.3500781292925 10
1 8.21987442210952 2.19629881205037 0.630623602310513 2.26675470959085 2
1 4.77390332680704 21.4062098587368 2.37931615221403 3.94146477856131 4
1 15.8943632982602 5.6774545458839 1.3624636195014 4.0381578924318 2
1 3.36997524355336 3.92530700636512 0.56102946281418 0.438233756082838 2
2 10.4493733640732 3.35660542361438 2.18680812584222 18.2366671446061 22
1 12.3877607200271 6.15060434742381 1.23444847074373 21.3745824198199 12
2 14.0450792200999 0.0468975131920232 2.69756420968579 18.4444744294133 21
2 11.919891161308 4.68356562757349 2.12763799530805 29.3569563383256 27
1 10.1808970356013 3.98242465867706 0.907287317647771 3.06791003876941 3
1 8.78053493810483 1.7621244979091 0.615239196696151 1.3471706441073 1
1 20.3959611846721 1.68596006929874 1.18839406616348 2.56193323969326 1
2 12.6218353427996 23.2526984239433 0.305821924745654 0.423333232084612 0
2 11.5089894254846 3.16197789972648 2.25925168130158 5.47004722180977 4
1 8.96486141722279 0.909812727477401 0.53922434360888 1.34366211360399 2
1 9.66277470897353 4.58893111679975 0.942031847128652 2.88261073342469 2
2 11.8783337523044 0.621238735000912 2.53179281411513 17.2096804348604 26
2 16.477892790518 2.73027717601508 2.55086692192439 12.8449163411548 12
2 5.76440306574154 4.92708666935764 1.79551148635131 9.75245038852388 10
2 9.1741254623509 0.253240480087698 2.43338222510878 15.8503231055119 18
2 10.081567514199 0.461146191228181 2.45796375658713 14.3008252972006 16
2 10.4961421976566 7.49624389181745 1.77518272070109 5.09477864434493 7
2 8.63614221382707 7.5637114695729 1.67543596373406 7.94522363271088 6
1 13.2900250161643 3.88845088405019 1.05334633921323 5.42511428112654 6
2 7.35206690568501 1.62420304083253 2.205183041201 9.82803288853902 5
1 8.35065493934201 27.3459922600735 3.15213197297446 31.5359028600309 37
2 12.0935453757768 2.00726661132649 2.40395060765619 2.5554164854637 4
1 11.0349935528176 2.028143836651 0.754564061305978 1.65453001222164 0
2 10.0175688345039 0.44713034061715 2.45616540766348 11.8370299517598 13
1 4.04592142737213 0.0857306671620944 0.210869138084816 2.89533350520611 2
2 8.55890798406875 3.34821235155687 2.09312416404775 6.08547171794088 9
2 8.20531665437907 1.1430335544863 2.29596247727032 9.47951018662837 10
2 15.4508409836955 27.5063052106847 0.0219115281163083 1.54349451599473 3
2 7.4435296319934 2.97643962267372 2.0745325193323 9.6144895652059 9
2 8.40808420533953 0.629725654163541 2.35743164485062 9.83758940927518 4
1 7.0596934511123 3.01503218244761 0.654487890800376 6.30728305827703 6
2 5.03304311863772 0.882776689250022 2.16337448700688 28.5323279495766 28
1 13.1120464688656 4.65324846875337 1.12092717031862 0.555997226563034 1
2 6.25397704369997 1.82255536317825 2.13044331586717 3.70958087781501 1
2 8.99698375204887 2.48256989521906 2.20159219808054 28.3876510260587 25
2 14.8557113044859 2.02521992171637 2.54026357305266 9.99823829126336 11
2 8.62428238968108 3.04853393696249 2.12636072578781 8.48756690932036 11
1 12.0413695890495 1.64853137917817 0.76692161737029 5.09226880745559 6
1 7.91799747995403 0.902828285470605 0.486182702544762 1.98823878616822 2
1 17.9078225033376 1.28578354646991 1.02396947981387 1.77350280154073 2
1 11.7482607691887 1.25037399595271 0.712450438054708 1.68253164845749 3
2 14.005444756891 0.663236377295107 2.63394860011504 13.5233445593231 13
2 10.4793024236796 0.0857996862648127 2.5153851525575 9.51704376045315 7
2 13.4050023240291 7.59545222877438 1.91070489332402 1.04117201077487 2
1 9.46363215025359 6.11204243709749 1.08438585122243 1.49194166771477 3
2 12.3992021835356 3.33255085395649 2.28670502378113 1.55969745887792 3
1 7.27075736857488 5.54264215265817 0.917802083694561 2.94613219132243 2
1 6.27032113873174 1.08717021066695 0.422233078003282 1.19495646674188 1
1 18.4011332070456 4.46130153318009 1.36618681367029 8.70053514610417 9
1 9.97110645889573 7.68914890433562 1.26747021337835 8.32158635345428 10
1 13.4486513554811 3.26742391800508 0.999174959574564 0.963682133642611 3
2 11.0012365096092 3.62541871123253 2.18751995435721 1.88574319956885 3
2 10.8271481702527 2.62035295832902 2.27932211267973 8.02535351973625 8
2 7.79751045547123 2.37002818845212 2.15287270392835 17.7472605344298 17
1 7.42659075938377 9.36299352864635 1.30762889083382 1.56381069934781 2
2 7.49206179987381 1.44441901706159 2.23016118828753 6.28206131010655 5
1 9.44586477715707 9.59289181935501 1.43158242079335 4.56670920848199 6
1 8.990823034844 0.764058933127671 0.525947045054967 1.63745791997696 2
1 11.3111018593151 1.9657242577523 0.762127518740986 3.93409189623311 7
1 7.8900153382257 9.20747387180936 1.31524815409222 2.75837483803424 1
2 6.33870908794941 0.0373067467218709 2.31320477972528 26.632254819285 19
2 6.1519797658159 0.0994162886695118 2.29765735942384 1.60252783319964 4
2 13.5238381066154 7.3507610983671 1.94111579549406 7.49877148577385 10
2 6.89984113053586 3.09180471758807 2.03581158476799 2.45174378410221 2
2 6.76956948325545 1.43698756117374 2.1947797180454 2.46968679662522 2
1 11.396356818969 0.389590582956078 0.608776899244059 2.14033640545583 3
1 8.51565949753221 8.29368004533363 1.25515097940997 8.53916508588168 5
2 6.60408814213985 11.3926654023336 1.19093786687363 4.10776651923815 3
1 19.5477888849679 3.19925873307511 1.29731531755591 2.40110348231054 2
2 11.1453569939613 0.811794188339263 2.47608843086414 46.1214012097703 54
2 4.53403821233156 6.19103597456074 1.6075983131605 1.5749735491996 1
1 9.61746879594732 14.9431318781319 1.97518662761055 3.38255362484751 4
2 8.14235558809222 3.03529344499111 2.1035884349055 6.70411407719639 8
1 9.51240669693979 10.935701233636 1.56919045821059 6.28565323803925 5
1 9.40357669892011 0.00651977346550299 0.470830812292556 2.65073275447079 2
1 8.23716764112386 12.9820768994497 1.71006607200116 6.12816729196503 10
1 17.7393341396955 0.417443383485079 0.928711045333282 0.527391893597138 0
2 8.17711886262768 5.56029459906227 1.85282648322516 8.19991190396704 11
2 12.2256890023891 0.387414041469046 2.57254304597255 4.17793932768173 2
1 7.27700113032723 3.42504163971171 0.706354220487532 1.78848749492697 1
1 8.72072086753495 0.843047263511324 0.52034076972788 1.55466502792661 1
2 10.0977753446217 7.17095361975084 1.787793405256 3.85615070445014 2
1 10.848165585693 3.00983525114134 0.843391804398784 1.25439696492594 2
2 12.4600716006905 4.34664463027668 2.18833911700685 8.16714810003928 9
2 6.74790412602161 0.756232386478528 2.26177196765323 7.4959702300112 6
1 11.0475530484541 0.959115105276199 0.648289162950325 2.24286728370869 2
2 12.0728046109202 4.57603747644395 2.14603648290161 5.1574169217078 3
1 11.9612702442522 1.23279238818213 0.721342751030821 4.35891933124222 1
1 11.9896642283997 6.18573636261231 1.21805684768122 2.21707329693088 0
2 10.519745776868 2.25085751852021 2.30090153699138 15.5930169953246 18
1 9.782027113751 7.85925772213459 1.27502712790101 1.52936417100266 2
2 8.1223977424461 2.00029757572338 2.20609012954997 12.6335493387533 18
1 11.8733531693545 11.8185571295427 1.775523371422 4.21615267535575 0
2 4.78182781357807 3.67531023070439 1.87156036760846 3.26210719941587 6
1 11.6919116162417 3.86516292092806 0.971111872904893 1.68630953992775 0
2 8.98487797693555 2.99132998334244 2.15011090051253 11.6995485776124 15
1 4.86625829229255 10.9558928239292 1.33890219700754 4.26279665756628 4
1 19.0382839930769 0.553295970894396 1.00724379674328 1.20618745462543 0
1 11.6815891359218 4.49896156301206 1.0339756130973 1.25488623271783 1
1 8.21126715085928 2.75095862154222 0.685659219697186 1.74829471368011 5
1 8.59386917626546 19.9938655168492 2.42908001049819 11.1652603291053 9
1 7.33173509495387 0.646246415562928 0.431211396303986 1.6510105026437 2
2 9.20227668402813 1.95672484306369 2.26444134989504 5.39596449133788 4
1 7.74755384042113 1.85596833471209 0.572974525492265 4.03320567125445 3
2 7.13288748519125 5.12647446988524 1.84399692727104 7.38202308013382 7
2 11.8443784705686 4.54653469358987 2.13756545416945 3.13464167984652 2
2 5.63133431196082 2.78305344516411 2.00326137108163 27.1162115006983 22
2 4.5047395988589 6.58946779069907 1.56629020087304 4.69201102301082 3
1 13.4461462756897 13.6657606897162 2.03888338275611 4.88537723817486 6
1 8.39772570879907 12.4600768176125 1.66589396720121 7.32658625602444 1
1 7.82799461606135 6.74540871267623 1.06594060207069 2.63403464878618 3
1 6.40086660719381 0.349879947025329 0.355031325062224 3.67782965716857 6
1 10.9784316123515 6.71876797431564 1.22079837804914 14.4799423236643 12
2 7.55496450625058 1.41858636168763 2.23588958914377 6.37117766081568 8
1 12.678330065989 0.200589829370728 0.653975486236522 0.235752230780713 0
2 7.12263750868796 13.232014690827 1.0329304063517 1.69090641687081 1
2 8.0848056432343 0.663861031496858 2.33785417901203 9.76808802942794 10
1 6.74271775559619 0.99011447513476 0.436147335293285 1.49871036469934 2
2 7.45245740342675 2.29495777981356 2.14312709218998 6.64536028538759 6
1 6.64744384857013 0.162656408271989 0.348637833255705 1.64000394503071 1
2 6.12670022595777 1.61249513272196 2.14508549802569 12.3656323144436 12
2 5.92954539951644 1.26997543726328 2.16947972624949 15.1432430728671 15
1 8.56516953192038 0.774722651947669 0.505730741790786 4.47713667230585 5
1 7.34177918243169 8.22329041506064 1.18941800062765 1.9419316763124 4
2 9.01969714579621 10.0517841331185 1.44580644397796 13.6365898120383 15
2 8.86125816025024 6.17501942419863 1.82556096559265 4.49413175368094 1
1 14.5760373379207 0.00884947824491253 0.729686814720527 2.37123450481013 3
2 10.3207298174316 2.82384749734774 2.23365174113681 10.3135204073063 12
1 7.87617835844847 2.0927235041745 0.603081268339874 3.79553862634721 6
2 5.80285997883967 8.33140223245037 1.45700277569695 1.67849547940101 2
1 10.9807421695086 0.755163244903088 0.62455343296574 1.14343709880944 1
1 10.923396472721 4.02441924882537 0.948611748518589 4.31054119158676 3
2 8.91704074001301 0.096513768658042 2.43620066013485 33.8751412570778 29
1 11.3711101404081 1.93765309173614 0.762320816194021 3.19169348179965 1
1 5.3249872157256 5.76734876075608 0.842984236861889 2.01553871121152 0
2 10.7779601054857 3.53351165985173 2.18554683928911 12.2097717842755 9
2 9.49651753726309 1.39512663008645 2.33531321385451 7.14240197521239 8
1 7.82620415146898 0.187952594097928 0.410105466983242 0.437529968834721 1
2 7.3753812483739 7.49036664101196 1.6197323983175 11.5176876089066 10
1 11.5700544317608 4.93684943278736 1.07218766486677 3.04187428683465 8
1 5.24254217396685 3.82809597512192 0.644936706210534 1.1081873262398 1
2 10.6790722703793 3.58829438141896 2.17512417537707 9.32421393971573 5
1 5.57012554512592 0.758704755590317 0.354376752815328 0.911814432412586 1
1 10.6224000761144 6.37807962929315 1.16892796673504 7.69425176491506 6
2 9.86295410678422 10.1884022444011 1.4743074808991 18.5089830512422 21
2 8.527685848758 0.595576635096222 2.36682662892828 9.71463583904735 11
1 11.7423799149047 9.60223998832417 1.54734299457765 4.97751454870092 10
2 16.847729541505 2.87728867959231 2.55465760911602 4.93652277746287 6
1 11.5554819782365 2.85413661273196 0.86318776018502 0.762227718427448 0
1 11.7280838940603 6.98626792947662 1.28503098765068 2.46238307998581 1
1 11.1051018539144 1.13507353933528 0.668762446629251 2.65493026621792 0
1 11.352535794935 0.772134917788208 0.64484028152557 5.97872888895818 7
1 12.192956159518 12.0159000990199 1.81123781787789 10.7695465040761 6
2 9.53482469897145 2.79602283844724 2.19713895110385 41.0374128274271 42
1 8.00664333522037 3.86363233074085 0.786695399835104 1.53186887890389 0
2 10.1253961628313 2.1339440275915 2.29287540538242 5.03684909355272 6
2 18.360183974731 0.875532201025635 2.83045597863399 62.1961947237805 66
2 10.9085861529161 0.442482501203448 2.50118105752546 8.50902277016547 8
2 10.6993568322029 4.29211338225702 2.10575650338444 16.0970467175439 19
1 10.061589929893 3.25723663670942 0.828803160165594 3.3861283166722 5
1 9.7109375220896 10.6024804919183 1.54579492529631 4.71950843634395 3
1 11.5015948869845 1.21577073121443 0.696656817470667 3.07677160881381 2
1 10.6056737646813 0.837840408757584 0.614067729109823 1.48510178417833 1
1 7.51532330613967 3.95528997739261 0.771295163046245 0.988538784229995 1
1 11.9506845351206 3.14851878016486 0.912386104772514 4.69863906820851 5
