"dist.to.bar","gender","has.rstan","hours.slept","num.tears"
1.0176402323814,"1","1",4.75430023771866,36
0.446887833348138,"1","1",5.73915260832176,34
1.19992546430834,"0","1",6.01627704527594,41
1.10867908893378,"1","1",5.90468987469842,36
0.671276734958667,"0","1",5.02063487535225,26
1.12017367016767,"0","1",3.86913162363182,20
0.250436679798705,"0","1",4.63041096813331,32
0.216421430394642,"0","1",7.24902556723956,45
0.457865060145357,"0","1",4.23632649420791,22
1.34840324541012,"1","1",5.77934989451593,39
0.461532624807156,"0","0",4.54946572550386,34
1.26872082518245,"1","1",4.8762171289519,41
0.646844440003161,"0","0",4.70567726479955,28
0.180671062173485,"1","1",3.17048257646807,14
2.07800757879024,"1","1",5.53161136782444,38
0.630189974384583,"1","1",4.78478925926583,30
1.91169121752154,"1","0",4.73765773721068,36
0.560288060890018,"1","0",3.30702726246341,22
0.57463257575509,"0","1",4.53488705321899,24
1.5529557884656,"0","0",4.83579631937336,44
1.7790018834519,"1","1",4.804579157917,33
0.384636551563437,"0","0",4.30068395060207,29
1.14828855142943,"1","1",4.95172132551648,37
0.430664511337764,"0","1",4.12916245523922,15
1.64183670791082,"0","1",6.32897895579629,50
1.45628604481401,"0","1",5.16947777635845,38
1.57348264392197,"0","1",7.73508734218795,50
0.860670616953789,"0","1",4.45596507910496,37
2.16845779842179,"1","1",5.23643189069904,38
0.808528929364715,"0","1",4.43799612207361,25
0.886331240317404,"0","1",3.72250102945271,23
1.66920593324449,"0","1",4.77509011924876,39
1.7116664138332,"1","1",4.88249541948688,48
0.118346169726248,"0","0",4.6623498857568,27
0.418442383817432,"0","1",5.23080252826208,27
2.26703763415026,"1","0",5.37653620747209,51
2.28375893993601,"0","1",5.33718604505212,41
0.549683153561931,"1","1",4.64788031017003,38
0.692040551315547,"0","1",4.55595400202775,27
1.52798589601233,"0","0",5.51985716182417,26
1.27340744807409,"1","1",4.9591765381003,31
0.927977653922242,"1","0",4.97929559045309,31
0.0753591550763661,"0","1",5.8025810409961,35
2.39457760750141,"0","0",3.51146999188866,40
1.54134314782379,"1","0",5.98429034728469,47
0.615809054151953,"0","1",2.94141334457537,16
1.13204694914959,"0","1",4.05114689673475,35
1.88998826802751,"1","0",5.4497074140029,43
0.204552250107679,"0","1",4.53649437780986,25
0.349177642448533,"1","0",4.43363156371647,23
1.0574980386606,"0","0",5.28399019920654,36
0.712547830235644,"0","0",4.61306551054851,22
1.27632958280914,"0","1",6.21301763533773,35
1.77354568215077,"1","0",6.64463923341236,38
2.30337206527388,"1","1",3.86590018345566,48
0.794451521367848,"1","1",3.50620103496048,26
0.83211234147474,"1","1",4.33520127108713,32
0.985567282189429,"1","1",4.08892284432826,28
1.12149591910123,"0","1",5.59324341676514,45
2.33881110969589,"1","1",6.72882052145985,50
0.262623340152884,"0","0",4.24596711428872,20
1.9801813893792,"1","0",3.49364674032719,32
1.38228381392866,"0","0",6.68737826129269,48
2.44652652656629,"1","1",5.58853258725047,48
0.0420324508153809,"1","0",6.39428463944962,33
0.361605841208762,"0","0",6.55514084639249,30
1.24081976788686,"0","1",6.41240976941157,44
0.593528747345589,"0","1",4.57230000531993,34
0.834928352337553,"0","0",3.85925827904796,30
0.217938841945258,"1","1",3.66272438944886,22
1.43052106435519,"1","1",3.30026840897837,28
0.849738093337713,"0","1",5.29933880500684,31
3.26495298551477,"1","0",4.71059757091209,62
0.482844043134972,"1","1",5.33189789391709,28
0.689772747277207,"0","1",4.4553889191968,27
0.164896026145833,"1","0",5.57222344550547,39
0.386751939263964,"0","0",6.55216330871592,27
1.03749218951582,"0","1",4.60610325634133,39
0.753715533630353,"0","1",4.16347719560668,21
2.52147988094254,"1","0",4.69108063013757,37
1.77626919605261,"1","0",5.3341603499509,40
0.689707061091932,"1","0",4.61261144627871,19
0.910403320952891,"0","1",6.0975698022983,43
2.46784824412235,"1","1",5.31243919411772,39
2.04044002044186,"1","1",5.63729521667468,49
2.78714242694343,"1","1",4.43855892678387,41
1.67401505122069,"0","1",5.54543358944517,40
1.86283448319481,"1","1",3.93382922174928,33
0.337851779306998,"0","1",5.5833691445634,28
2.71837801208069,"1","1",7.67936032774635,44
0.161060667300482,"0","1",5.50609551323879,27
1.23111080426718,"0","0",4.0825469613872,33
1.12557438387956,"0","1",3.76783594563328,32
0.646937766592593,"0","1",5.71336528512617,51
0.589242904910072,"1","1",5.2382040775102,34
2.40187266395579,"1","0",5.49566117900114,49
0.194702429349169,"0","1",4.76568488642176,26
2.22195511326966,"0","1",6.50810557055086,56
2.22073342000529,"1","1",4.83991318370887,43
0.209283763469836,"0","0",4.28107366965498,22
0.727094077242325,"0","1",5.17656197140014,27
0.638000540409764,"1","1",5.22190608055784,28
0.708226197109232,"1","1",4.15658789562439,30
0.942815662718502,"0","0",5.24867277150047,29
1.06719309648042,"1","0",4.7326867417323,25
2.83790886948636,"0","1",5.80430990276882,50
1.17935786641076,"1","1",5.25096930719237,43
0.871954685104479,"1","0",3.21588199144451,27
1.15840251009946,"1","0",3.54075564012868,21
2.05533130677302,"0","1",5.74358167750042,53
0.746615467597182,"1","1",5.29084198537156,31
2.05221354630717,"1","0",5.06383020769533,37
2.35566760389508,"1","1",3.74917814980925,34
0.980182947679815,"1","1",5.17123952736009,27
0.922919386038913,"0","1",4.9631375840818,40
0.862810024339917,"1","1",7.0785850476247,42
0.320893031053507,"0","1",4.23897868053026,20
2.08285950131467,"1","1",6.26084400895557,50
1.0206360302704,"1","1",4.62205214166339,28
1.63192514434301,"1","1",4.1841160235713,27
0.170275249478211,"1","0",5.39394031741045,29
2.23457009113579,"0","1",4.09710424781155,39
2.10968614814632,"1","1",6.34152180007476,46
0.806883845373928,"0","1",5.27279247935493,31
0.34143404394423,"0","1",5.43749642990561,22
1.13849377583078,"0","1",4.94247457342244,30
0.890167793196895,"0","0",5.29798658479152,35
0.944642102508084,"0","1",5.14582953242541,35
3.37585270568326,"0","1",4.04732469457993,41
1.35918520526542,"1","1",5.40368808171952,43
0.057936894964679,"0","0",5.64393407100501,26
0.0198025192360785,"1","0",4.31069093569892,10
1.09186191112126,"0","0",5.95385744686052,43
0.24406239100566,"0","1",5.05561219138775,23
2.18962633799889,"1","1",4.87254910135801,41
0.816297168507064,"0","1",5.90327460747335,34
1.17717690408088,"0","1",5.56207206335985,36
1.04101866493892,"1","0",5.62398665183844,37
0.447659562777386,"0","1",5.22212142101327,22
0.450934466708134,"0","1",4.59165522514406,27
0.178024674375613,"1","1",5.23053334297689,31
0.290327791746075,"1","1",4.52403007483839,31
0.419106754437469,"1","1",6.15341655137203,32
0.459807826240328,"1","1",5.33175053433091,26
2.46103422229178,"0","1",4.622575906953,46
1.01553404808967,"0","0",6.34687419901542,40
2.29222613747779,"1","1",5.95085787627641,63
1.47856599034672,"1","1",4.24307159843863,37
0.342881125630102,"0","1",3.63721707567593,7
2.28537718371302,"1","1",4.87172840144777,40
1.13164906023123,"1","1",5.44728050613088,38
1.51620747678697,"1","0",4.81514109219871,30
1.80761864180315,"0","1",4.82375513869725,32
0.0270749023337387,"1","1",4.80618835087744,21
1.30240685428236,"1","1",4.50711081259667,33
0.306963392019596,"1","1",5.07052049296202,24
1.14083118586708,"1","1",4.62800946064427,57
1.13673351972776,"1","1",5.08983412189244,33
1.74709710224683,"1","1",6.14361854141992,51
0.843758308642933,"1","1",5.3732500329253,32
1.01695491573708,"0","1",3.51160670213382,18
1.79671166235316,"0","1",4.34388606670819,40
1.58456492333262,"0","1",6.50953428171208,36
1.35969570684695,"1","1",5.56933476159541,49
0.944304987702665,"0","0",7.50565989880135,49
1.9712949137105,"1","1",3.93475017722576,33
0.669353686539207,"1","1",3.79059491008648,28
0.934714811121788,"1","1",5.46396947604511,25
1.84681390516805,"0","1",3.71263397087694,34
1.42103436448813,"1","1",4.68819841601011,34
1.70572403697897,"1","0",4.94276415817854,45
2.27223652702842,"1","1",5.86658507466116,50
2.23426913611368,"0","1",6.81688702793269,56
2.54151157371627,"1","1",5.6565829633071,44
2.03249692621726,"1","1",4.91864136022344,46
1.45401511823811,"1","1",5.09327784389727,46
1.25837472941552,"0","1",5.9836247843082,43
1.01953766241732,"1","1",4.65936304044445,36
0.873249301100387,"1","1",5.04408251441262,34
2.07128110810953,"0","1",6.05387151612509,51
1.84461910798371,"0","0",5.30498446720828,36
2.72144758726352,"1","1",5.27899113858557,54
1.72552314580754,"0","1",4.74050919610556,39
0.873034843274949,"1","0",4.81971836617383,30
0.702795240054842,"0","0",5.3665958824093,29
1.63607941318099,"1","1",4.69665465136206,44
2.07404079741222,"0","1",5.54073999393608,49
1.88246765128696,"0","1",5.66022133631015,51
1.70500685692888,"0","1",4.03896986325679,41
1.79514895039261,"1","1",5.08686781161847,39
0.0316652022403143,"0","0",4.13849731415649,20
0.902597842010429,"1","0",7.46211453074407,57
1.63131657577758,"0","1",3.63541170309265,36
1.98099300143551,"0","1",4.65832262713585,27
0.591659999622442,"1","1",6.35559132665347,47
0.993573160089267,"0","1",3.39240646609656,27
0.256689101704015,"0","0",6.48971530832375,34
1.24957251547542,"0","1",6.13796979995215,50
0.842090884201015,"0","1",6.73408736604099,32
1.28027855517771,"0","1",7.25213100251688,56
2.49417496113604,"0","1",5.04073786829346,44
0.225553499496088,"0","1",4.6801936676848,24
1.27210805817825,"1","1",4.8320158120405,37
2.35218278022217,"0","1",4.36115127761573,37
0.619508648289761,"1","1",5.06820074615663,32
1.59272065053074,"0","0",4.83765046126197,30
1.3383171080953,"1","1",5.97190780006937,46
0.721983025722007,"0","1",5.58114308840746,33
2.98167414796389,"1","1",5.25059445665725,48
2.19802870661028,"0","1",5.8506223959111,46
1.50123236365565,"0","1",6.45596253850202,37
0.0165362126651332,"1","1",4.59169676097781,16
0.977923736814911,"0","1",5.8156845217566,47
0.192442471291318,"1","1",5.17564791499088,24
0.632056711052502,"1","1",4.32552728128677,35
1.07513835734509,"1","1",3.89546449245756,26
0.534602756137122,"1","1",5.28767241572502,37
2.57960002090646,"1","1",4.21709401601657,52
0.756062586993799,"0","1",4.25260715336137,31
1.38009378180587,"1","0",5.43673213903695,31
2.10929903332268,"0","1",3.65815828244426,34
0.0553812688216735,"0","1",5.19174524887092,26
1.69478192178705,"0","1",5.78546317966925,58
0.102219160077514,"0","0",5.31238390568103,38
2.03772465583156,"0","1",5.0656527424845,45
0.471860856654697,"1","1",3.93529726542267,28
1.08907222217063,"1","1",5.40360187957458,46
2.77253012734759,"1","1",6.85061162216111,63
1.85834876142163,"0","1",5.15301413521071,38
1.07260619644767,"0","1",6.55106456947468,42
0.354776676543647,"0","0",4.91071545107169,25
0.197146466643796,"0","0",5.91655668667129,31
0.805041402661959,"0","1",4.65714119321875,30
2.34479022775137,"1","1",3.69876760767121,35
1.08511141802156,"0","1",5.67101002741779,34
0.463210849271541,"0","1",6.23378822553576,35
0.273399633920611,"1","1",6.89343703394319,39
2.2008947060851,"1","1",4.68422535962458,45
0.526461849317016,"1","1",5.74358310283936,30
2.94045460474378,"0","1",5.05705060171189,39
0.247102676908834,"1","0",4.37452906029654,25
1.14853388359043,"0","1",4.71988978953518,41
1.18385781773114,"1","1",4.26672833115697,28
0.0235023165648417,"0","1",5.00386508313679,24
0.707090935832089,"0","1",3.12149544435099,30
1.12089937835488,"1","1",5.64015425667467,39
0.765431367421155,"0","1",4.27379100200405,32
0.791619278806315,"0","1",3.5310080066681,23
1.76339187559817,"0","0",4.23645369809151,37
1.94886566720022,"0","1",6.36209353744626,40
1.93872224924448,"0","1",6.30271806439842,49
3.74734248223075,"1","1",4.40588335381796,59
0.0261027144622858,"0","1",4.49327360868492,26
0.385381137967361,"1","1",4.51551216657981,33
0.356179855658241,"1","1",5.78625505403401,35
1.88515976821617,"0","1",3.37172526997008,28
1.97548030924996,"1","1",4.58974247182191,32
0.0143543889406685,"1","1",5.56611061700732,34
1.15292745102452,"1","1",4.289347796308,37
2.09595844682151,"1","1",5.25537398318831,37
1.66951958602658,"1","1",6.37211365513259,50
0.142012954098562,"0","1",3.45430704333966,18
2.38578636550519,"0","1",4.45299408555127,44
1.08762557192768,"0","1",3.542817233709,27
2.22638768553944,"1","0",3.17554013509366,50
0.765633564870155,"1","1",3.77658062383816,27
1.54363041927388,"0","1",4.85375143230127,35
0.561604916263349,"0","1",5.10247052630938,37
0.445850714008353,"1","1",3.96220949615797,17
0.053335062312309,"1","1",4.32239719338032,24
1.33744186999989,"1","1",5.62514460455599,41
1.50801535563444,"1","1",5.72437710011772,48
1.40098823563504,"0","0",6.0207606616397,37
0.969752316914243,"1","1",3.87211014466361,27
1.75830691785804,"1","1",5.5993970028775,37
0.678714371112474,"1","1",5.24270585605175,28
0.502762980327897,"1","1",5.73310878326316,40
1.35277766193008,"0","1",4.41990020475741,36
0.520646426286753,"0","1",3.83282764311862,18
1.45346279423785,"1","0",4.38252774183241,40
2.57409798351022,"1","0",4.46557203023376,44
1.85293886540158,"0","0",3.34868932678669,37
0.603196082176864,"1","1",6.0158625080906,36
0.787532326405565,"0","1",4.12461930804847,33
0.365899111554346,"1","1",6.03725485437802,35
0.95131955827711,"0","1",4.724256257616,24
0.390840901723326,"1","1",5.21345737959977,24
0.18966185094092,"1","0",5.67447019134091,25
2.41732993624579,"1","1",5.5841424154717,42
0.733394904447659,"0","1",6.41098749770092,32
1.08050650724908,"1","1",5.16433736105197,38
2.41043449932704,"1","1",3.53852669070331,36
1.28958409262102,"1","1",5.56089320124662,42
0.952585627545165,"0","1",4.37769447326069,34
0.664729570482971,"1","1",4.06529535876181,32
0.771415818755613,"1","1",3.22672064689334,21
0.574056865136639,"0","1",4.49483990536209,20
0.413244083895883,"0","1",5.48627689096727,33
1.67314100467481,"0","1",4.20879131720856,24
1.5192247191285,"1","1",5.06106625651494,42
2.04649568667238,"0","1",4.1421153625907,30
2.82730053393773,"0","1",4.68957018396988,40
3.79929314369389,"0","0",4.65202944889805,61
0.327183363349638,"1","1",4.54092404416351,31
1.97575611543648,"0","0",5.06365033986389,39
0.158579911693352,"0","1",5.0249084251224,19
2.13778122199121,"1","1",3.4352906836885,31
0.483661312195549,"1","1",5.34856082713719,32
1.09090654853697,"0","0",5.5615756170311,47
1.28473435645438,"1","0",6.17818740082558,49
1.09537350127668,"0","1",4.54451236222917,37
0.0706710079393573,"0","1",4.99940293928758,27
1.75651799948736,"1","0",5.28353253581616,41
2.7246720222265,"0","1",2.98840277072984,41
1.78986133066787,"0","1",3.58225507880895,29
1.88562732287038,"1","1",3.26294823883475,32
1.94902477923624,"1","0",3.63899884473662,33
1.13543497492782,"1","1",4.68875858923761,38
0.960366542662437,"0","1",4.25312244464,24
3.31842804655967,"1","0",4.39198918992833,41
1.22012461869356,"1","1",5.35797259648949,24
0.941603072603013,"1","1",6.61218144301306,35
1.62518505061911,"0","0",3.91045171344832,38
1.58495413040619,"1","1",5.40504242067221,38
1.07840099467544,"1","1",5.06513844564953,25
0.916846938026384,"1","1",5.49589634340905,37
0.538120284737771,"1","1",5.64337673978897,35
0.472705854055894,"1","0",5.40767801787397,33
1.19518116616187,"1","1",5.69460746480754,43
1.91685815928643,"1","1",6.40605455913738,38
0.357290520142613,"1","0",4.55223670757774,27
0.220119546185773,"0","1",4.66017988085774,25
0.531237351431813,"0","1",6.5151946052976,36
1.29865184014444,"0","1",4.49251476685379,44
0.44988501366258,"0","0",4.89639383039918,26
1.59476344337322,"0","1",3.7436345904815,37
2.35500825737919,"1","1",7.54349032799159,62
3.18317922544,"1","0",6.43046310156706,50
2.3591421173513,"0","1",4.11632940497654,30
1.82312484242041,"0","1",5.69735475951413,44
0.829658567943946,"1","1",3.62094246318439,14
1.38683775417838,"1","1",5.63904113511916,35
1.04786439089029,"1","0",5.05540627785822,39
0.350584605469255,"1","1",4.94013169206788,19
0.980874437092089,"0","0",2.24481625083563,15
0.40225727762588,"1","1",5.47352499597513,28
0.338842655970078,"0","1",4.98028861558015,33
0.615177946009502,"1","1",3.25808406806991,31
2.0768626015684,"1","1",4.92715294434731,35
0.636811426321923,"1","1",6.44590108428431,35
0.568105651832172,"1","0",4.06829410248701,26
0.721220912145867,"1","0",5.17345702297789,40
0.0030540599893587,"0","1",4.85329922027092,24
1.56792609974817,"0","1",2.87235443566046,21
1.42675230222767,"1","1",4.16926775268588,34
0.848501311434144,"0","1",5.50108604011989,26
1.45600699308028,"0","1",4.19196507788728,34
2.90340594653159,"0","1",4.66986248317993,51
0.619451485569895,"1","1",5.29367435829248,36
0.236098671422784,"1","1",5.46267042707508,28
1.06241279183668,"1","1",5.61429970182999,39
1.97910673569366,"1","1",4.60630605260902,32
1.07041243817252,"1","1",6.03361189583632,34
0.0494904942862704,"1","1",4.74928051205885,23
0.753113318204849,"0","1",4.6969429645007,28
1.40638618608335,"0","1",5.40966725470215,39
1.78162084681455,"0","1",7.13569299167793,53
0.0576533228313707,"1","1",5.27704125193412,17
0.0329231164547052,"0","1",5.73677302601832,27
1.6971691685667,"1","1",5.88393303026918,45
1.58932711267944,"1","0",5.63094007839826,41
0.69002432009396,"1","1",5.82300230197147,30
0.309912663295804,"1","1",4.80307176755059,24
0.282351570823347,"0","1",5.39100248381966,29
1.42834734219839,"0","1",5.0227822507947,42
1.19882062912303,"0","1",3.17050745438716,29
1.95475950252782,"0","0",4.9160239976315,42
0.609029147520274,"1","1",3.12209146029311,17
2.26421152807346,"0","1",6.19706405563901,55
0.343011858112568,"0","1",3.78353618816712,26
0.827792424827199,"1","1",4.70703027751637,27
1.89717487435624,"1","1",4.62090238332462,45
0.70164100555186,"1","1",3.67630927428603,29
2.53525472763774,"0","1",6.82579158592394,71
0.833234405611833,"1","1",4.5339670855346,35
0.0964880920356148,"1","1",4.72083740455378,21
0.0554351607177652,"1","1",4.74617229233876,26
1.86975871743074,"1","1",5.80317449421374,40
2.52916586949463,"0","0",4.79096640639987,40
1.0995596644272,"1","0",4.26878083564005,38
1.8835858378076,"1","1",5.49438535839192,39
2.06315013567427,"0","1",5.51962972009455,49
2.54310804192139,"0","1",4.12447996179394,38
2.16113939888949,"0","1",3.30465203898182,29
2.18019623922785,"1","1",3.76390256890603,25
0.227799997679736,"0","0",5.2817477149719,27
0.103342508268612,"1","0",3.1591337385588,16
0.515028390352906,"0","1",7.05155182129319,35
0.281387100731337,"1","0",5.99037753857148,30
1.36682424221526,"1","0",4.76075987118988,32
0.715941882508764,"0","0",5.03010610979126,26
2.59265464289337,"1","0",5.18035502958932,54
0.687783748287372,"0","1",4.8750684781679,31
0.953744323081105,"1","0",4.12780100496219,22
0.193757923525676,"0","1",5.38536806688064,36
0.251780749812073,"1","1",4.62752426760592,29
1.66668586292691,"1","0",5.28682609606561,43
0.850602456706399,"0","1",5.57807106638772,25
2.02265385995088,"1","1",4.35870181260766,39
0.937580927360762,"0","0",6.11458711314305,50
2.38387772298031,"1","1",4.13532843896938,43
0.144545214961001,"1","1",6.1189698168882,43
0.799357465286134,"0","1",5.78243065012236,29
0.073573665624224,"0","1",7.01152412505676,40
1.61397213078783,"0","0",3.42936071044812,30
1.00777249440288,"1","1",5.24429070747626,36
0.206905097532686,"0","1",4.87850836164537,20
0.16341898484862,"0","1",3.57986640610433,25
0.440657333540293,"1","1",7.83325394442006,31
0.184211872789259,"1","1",4.3663024191815,29
0.820443945649787,"1","0",3.51946057158687,32
1.53143555508924,"0","1",5.98260836345346,48
1.51834176274117,"1","1",4.7846927763553,25
0.942407607553885,"0","1",5.52998438383579,29
1.17978805534234,"1","1",6.36334593786679,52
1.12004989453178,"0","1",6.7591524894715,35
0.824000985848773,"0","1",7.47971283705896,37
0.473659454268208,"0","1",5.99650959213905,25
1.43592342701815,"0","0",3.39739955313817,17
0.256900418301889,"0","1",5.48774537724208,32
1.29182074433809,"0","1",4.7092390954659,25
0.60550402781817,"0","1",4.06489292542754,26
0.229081503669427,"1","1",4.25983311088372,14
0.780428277893009,"1","1",4.54769201162645,30
0.67708687204918,"0","1",6.37611232688491,41
0.95698407206118,"0","1",6.20914479029439,50
2.34773108644381,"0","0",4.75113080155198,61
2.20263856957739,"1","1",2.95520572296432,24
1.96439328743868,"1","0",6.30994403540975,47
1.17844921582988,"1","1",4.6626769187808,31
2.22761664910711,"0","1",3.63172422017531,22
2.60510257307628,"1","1",6.81651772452346,60
1.22621892679618,"0","1",5.42147030315453,47
1.21662462226764,"1","1",3.66588736514153,19
1.52613573194297,"1","1",5.02360676775291,31
0.018830474337402,"1","1",6.96543023672203,40
1.20108514530575,"1","1",4.52415958971353,33
1.69584775197471,"1","1",5.76962022494246,42
0.0136203181819867,"0","1",3.67217685290361,22
0.00727943064720926,"1","1",4.18279988560128,16
0.757579761535712,"0","1",5.54586796771535,43
2.18546597222925,"0","1",5.08126102999335,43
2.98195133653102,"1","1",5.42015225993165,50
2.10077623010134,"1","0",5.99726097356173,51
2.31960050639105,"1","0",4.80429315851031,39
0.0795481428664192,"1","1",4.13024965683546,19
2.30553240780565,"1","1",2.66068604175866,41
0.678700702026832,"1","1",5.86579406600265,30
2.18735654395923,"0","1",6.69716553705989,61
2.5485157958352,"0","1",4.80860272461438,44
0.197724713706117,"0","1",5.44823314394533,36
1.50826899746322,"0","1",7.25175995143808,34
0.957349255965546,"1","1",7.04719093654762,66
2.42314265982769,"1","1",3.43427343888076,33
2.47845421109073,"0","1",5.97770865423486,43
3.06909725625259,"1","1",5.89853759141592,58
1.72412716500983,"1","1",5.67433557569296,34
0.138158390871183,"0","1",5.97704286940822,29
1.57357818265501,"1","0",4.53368143150348,39
1.94179378050183,"0","1",4.63110343075072,35
1.15065474787462,"1","1",6.01851481955029,43
1.74939687329126,"1","0",5.56430913824805,41
0.117308453959158,"1","1",4.03994682361026,21
0.986097527333254,"0","1",6.20946510333624,27
0.621569161063849,"0","1",5.13613635634948,29
0.530017441365437,"1","0",5.68299447622669,39
1.60992886002902,"0","1",3.69300932378884,42
0.801860868919323,"0","0",4.12629947067622,26
1.99215906393467,"0","1",7.30563388654792,51
0.778007823947051,"1","1",7.24975916747953,49
0.128005417012009,"1","0",4.91618121396554,16
1.48509821217239,"0","0",5.31472321481871,38
0.794542132107388,"0","1",3.4721970048209,27
0.342881646068185,"0","1",5.83327434312737,27
1.73292090939338,"1","1",4.64446910233193,37
2.11222319315132,"0","1",6.24078433050516,57
1.72843164055202,"1","1",5.85736572131306,45
0.791851713773361,"1","0",4.73507872094711,32
0.209210234028197,"0","1",4.99749223130237,28
0.852431932064976,"0","1",5.2217849437212,27
1.89385953157893,"1","1",6.14375139476866,41
2.36195390308354,"0","1",4.42074898609644,44
1.10711039687477,"1","1",5.42371469462054,30
0.432053028840372,"1","1",6.65912047065719,33
1.73014376467044,"0","0",4.91651484917264,40
1.53874207815994,"1","1",5.05833703818213,43
3.34660372659395,"0","1",4.83224462620421,56
1.93006900644657,"0","1",4.96607504736407,52
1.5101470233056,"1","1",5.2443041917351,38
2.45263809325262,"1","1",5.34679781507321,49
1.04179750082054,"0","1",4.09908728595214,31
0.661602091468584,"1","0",4.2621898185922,39
0.685469953602663,"1","1",3.55746596881173,24
0.190991368254345,"1","1",4.37699470675769,26
0.936565837280841,"0","1",4.22130315046601,32
0.100091338809239,"1","1",5.51458697255123,28
0.506868173004246,"0","1",5.05706448183078,22
1.29415477012017,"0","0",4.57785965163738,38
0.946565173511425,"0","1",7.0877493512327,37
0.438437423288452,"0","1",5.30565669296731,28
2.19476425784074,"1","1",5.7271228433437,45
0.65231214623329,"1","0",6.01492306459427,33
0.547686400066234,"0","1",5.40541837802793,28
0.880554779400558,"0","0",4.04926880345491,32
0.0337839287159342,"0","0",5.4803388686775,33
1.68631679230148,"0","1",4.85253484459715,46
0.642830899720081,"0","1",3.58460799661294,24
2.07077263521703,"1","1",5.43860548585488,57
2.33799850936139,"1","0",6.11433204050068,56
1.29208454876747,"0","1",4.25861700799038,35
1.2477752752493,"0","0",5.98654486660508,39
1.55869457798486,"1","1",3.8317631014463,32
1.06628654557257,"0","1",3.08640273060417,19
1.57148273359109,"1","1",4.10441335145039,36
0.839550104348594,"0","1",4.01747407877494,18
1.64321553204935,"0","1",4.1227706277866,42
1.00028424584933,"0","1",2.86682049425373,19
1.18907926659549,"0","1",3.91012440205951,28
0.828387779478021,"1","1",6.61531478658647,42
0.774075382634142,"0","1",5.08427696312487,30
0.202072977955408,"1","1",4.69039519752439,27
0.986283841830739,"1","0",6.60266606538261,32
0.672548891243933,"0","1",4.20278904666792,26
1.33358163268108,"0","1",5.31911743648759,33
2.00414565155937,"1","1",5.86547546522603,51
0.167170254054969,"1","1",4.84803042648858,36
0.341924879345732,"0","1",5.46162819249584,18
1.24635080953397,"1","1",4.23618667873667,36
0.531687550384691,"0","0",4.15268729960784,26
1.34275160057956,"0","0",4.22391454982168,43
1.38549105790598,"1","1",5.55436654015411,41
0.0947994704366066,"1","1",6.66971266388404,29
0.406754513180635,"1","0",4.80539079737881,29
0.503015920498443,"0","1",5.10162303380549,28
0.0849929351919606,"0","1",5.75434085186895,29
0.0319614477289945,"1","1",4.63113734475773,24
